a7,code,person_need,person_know,person_job,person_edu,edu,job1,edu_knows,job_knows,edu_knows_orig,job_knows_orig,L_knows,L_knows_norm
221.0,22133.0,3.0,1.0,17.0,3.0,3.0,7.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
222.0,22210.0,3.0,1.0,17.0,3.0,3.0,,1.3972776,,1.0,,1.2037649,0.74807465
222.0,22211.0,1.0,1.0,0.0,,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
222.0,22215.0,2.0,1.0,4.0,0.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
222.0,22216.0,2.0,1.0,27.0,4.0,3.0,27.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
222.0,22274.0,3.0,1.0,7.0,4.0,4.0,9.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
222.0,22275.0,2.0,1.0,0.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
222.0,22276.0,3.0,1.0,12.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
222.0,22277.0,2.0,1.0,0.0,3.0,2.0,,-0.71551174,,0.0,,0.19648926,0.41545796
223.0,22311.0,2.0,1.0,17.0,4.0,4.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
223.0,22312.0,1.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
223.0,22314.0,1.0,1.0,4.0,2.0,2.0,6.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
223.0,22371.0,1.0,1.0,11.0,3.0,3.0,11.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
223.0,22372.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
223.0,22373.0,1.0,1.0,0.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
224.0,22411.0,3.0,1.0,23.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
224.0,22412.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
224.0,22433.0,2.0,1.0,11.0,3.0,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
224.0,22434.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
224.0,22435.0,3.0,1.0,9.0,4.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
224.0,22436.0,2.0,1.0,4.0,2.0,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
225.0,22510.0,2.0,1.0,9.0,3.0,3.0,9.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
225.0,22511.0,2.0,0.0,4.0,3.0,0.0,4.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
225.0,22512.0,3.0,1.0,9.0,4.0,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
225.0,22513.0,2.0,0.0,4.0,2.0,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
225.0,22571.0,2.0,1.0,0.0,3.0,2.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
225.0,22572.0,1.0,0.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
225.0,22573.0,3.0,1.0,17.0,3.0,1.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
226.0,22610.0,3.0,1.0,18.0,3.0,3.0,18.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
226.0,22613.0,3.0,1.0,9.0,4.0,3.0,9.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
226.0,22674.0,4.0,0.0,17.0,4.0,4.0,17.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
226.0,22675.0,2.0,1.0,8.0,2.0,2.0,18.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
226.0,22676.0,3.0,1.0,1.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
226.0,22677.0,1.0,1.0,0.0,2.0,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
227.0,22710.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
227.0,22713.0,1.0,1.0,25.0,2.0,3.0,23.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
227.0,22714.0,3.0,1.0,18.0,3.0,3.0,18.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
227.0,22771.0,1.0,1.0,25.0,0.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
227.0,22772.0,1.0,1.0,8.0,0.0,0.0,,1.3972776,,1.0,,0.24347176,0.43097225
227.0,22774.0,1.0,1.0,4.0,0.0,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
227.0,22777.0,1.0,1.0,4.0,2.0,3.0,14.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
228.0,22811.0,2.0,1.0,17.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
228.0,22813.0,1.0,1.0,23.0,0.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
228.0,22814.0,1.0,1.0,14.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
228.0,22872.0,2.0,1.0,15.0,2.0,3.0,15.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
228.0,22873.0,1.0,0.0,4.0,2.0,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
229.0,22911.0,1.0,1.0,,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
229.0,22914.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
229.0,22915.0,1.0,1.0,15.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
229.0,22938.0,1.0,1.0,27.0,4.0,4.0,27.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
229.0,22939.0,1.0,1.0,21.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
230.0,23011.0,2.0,0.0,0.0,2.0,1.0,,-0.71551174,,0.0,,-0.76380396,0.098355584
230.0,23012.0,2.0,0.0,0.0,2.0,1.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
230.0,23072.0,1.0,0.0,0.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
230.0,23074.0,2.0,1.0,4.0,0.0,3.0,,-0.71551174,,0.0,,0.19648926,0.41545796
230.0,23075.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
230.0,23077.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
231.0,23112.0,3.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
231.0,23174.0,2.0,0.0,11.0,3.0,3.0,11.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
231.0,23181.0,2.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
231.0,23182.0,3.0,0.0,14.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
232.0,23210.0,1.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
232.0,23211.0,1.0,1.0,8.0,2.0,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
232.0,23214.0,2.0,1.0,14.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
232.0,23271.0,3.0,1.0,2.0,4.0,4.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
232.0,23272.0,2.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
232.0,23273.0,3.0,1.0,17.0,4.0,3.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
233.0,23310.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
233.0,23311.0,,0.0,,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
233.0,23371.0,4.0,0.0,9.0,4.0,4.0,9.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
233.0,23372.0,3.0,1.0,25.0,3.0,3.0,6.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
233.0,23373.0,,0.0,,,3.0,11.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
233.0,23374.0,3.0,1.0,3.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
234.0,23412.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,23413.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,23414.0,,0.0,,,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,23433.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,23434.0,,0.0,,,1.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,23435.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,23436.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
235.0,23510.0,1.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
235.0,23512.0,1.0,1.0,0.0,0.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
235.0,23513.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
235.0,23514.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
235.0,23516.0,1.0,1.0,0.0,2.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
235.0,23517.0,1.0,1.0,17.0,3.0,4.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
235.0,23571.0,3.0,1.0,1.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
235.0,23572.0,3.0,1.0,9.0,4.0,4.0,9.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
235.0,23573.0,3.0,1.0,15.0,,4.0,15.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
236.0,23610.0,1.0,1.0,5.0,2.0,2.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
236.0,23611.0,1.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
236.0,23613.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
236.0,23614.0,2.0,1.0,4.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
236.0,23671.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
236.0,23672.0,,0.0,,,3.0,18.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
236.0,23674.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
236.0,23675.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
236.0,23676.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
236.0,23678.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,23711.0,,0.0,,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,23712.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,23779.0,,0.0,,,3.0,12.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
238.0,23810.0,3.0,1.0,17.0,3.0,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
238.0,23812.0,4.0,1.0,1.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
238.0,23831.0,2.0,1.0,4.0,2.0,0.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
238.0,23832.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
238.0,23833.0,4.0,1.0,0.0,2.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
239.0,23910.0,,0.0,,,4.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,23913.0,,0.0,,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,23931.0,,0.0,,,3.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,23932.0,3.0,1.0,17.0,2.0,2.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
239.0,23933.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,23934.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
240.0,24012.0,3.0,1.0,4.0,3.0,3.0,4.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
240.0,24013.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
240.0,24014.0,1.0,1.0,4.0,,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
240.0,24071.0,3.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
240.0,24072.0,2.0,1.0,4.0,0.0,2.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
241.0,24111.0,3.0,1.0,0.0,,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
241.0,24112.0,2.0,1.0,6.0,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
241.0,24114.0,5.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
241.0,24171.0,3.0,1.0,7.0,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
241.0,24172.0,4.0,1.0,17.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
242.0,24214.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
242.0,24215.0,3.0,1.0,12.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
242.0,24232.0,2.0,1.0,17.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
242.0,24233.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
242.0,24234.0,,0.0,,,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
242.0,24235.0,1.0,1.0,0.0,,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
242.0,24236.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
243.0,24310.0,,0.0,,,3.0,12.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
243.0,24311.0,,0.0,,,4.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
243.0,24312.0,2.0,1.0,4.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
243.0,24313.0,1.0,1.0,0.0,0.0,,,,,,,0.53761065,0.5281011
243.0,24315.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
243.0,24371.0,2.0,1.0,9.0,3.0,4.0,9.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
243.0,24372.0,1.0,1.0,12.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
243.0,24373.0,1.0,1.0,,3.0,2.0,11.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
244.0,24411.0,2.0,1.0,25.0,3.0,1.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
244.0,24412.0,,0.0,,,2.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
244.0,24414.0,1.0,1.0,0.0,2.0,0.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
244.0,24436.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
244.0,24437.0,1.0,1.0,21.0,,1.0,21.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
244.0,24438.0,1.0,0.0,0.0,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,24510.0,,0.0,,,0.0,23.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,24511.0,2.0,1.0,0.0,,2.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,24512.0,3.0,1.0,4.0,3.0,3.0,5.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
245.0,24514.0,4.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
245.0,24572.0,2.0,1.0,,2.0,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,24573.0,2.0,1.0,,2.0,2.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
245.0,24574.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
246.0,24610.0,2.0,1.0,0.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
246.0,24611.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
246.0,24613.0,2.0,1.0,0.0,2.0,2.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
246.0,24614.0,2.0,1.0,4.0,2.0,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
246.0,24631.0,3.0,1.0,5.0,3.0,3.0,5.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
246.0,24632.0,3.0,1.0,0.0,2.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
300.0,30012.0,3.0,1.0,23.0,,4.0,18.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
300.0,30013.0,3.0,1.0,8.0,3.0,3.0,8.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
300.0,30071.0,3.0,1.0,8.0,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
300.0,30072.0,3.0,1.0,6.0,3.0,3.0,6.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
300.0,30073.0,3.0,1.0,15.0,3.0,3.0,15.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
300.0,30074.0,2.0,1.0,0.0,2.0,0.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
301.0,30110.0,2.0,1.0,7.0,3.0,3.0,13.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
301.0,30112.0,2.0,1.0,18.0,3.0,3.0,13.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
301.0,30171.0,2.0,1.0,11.0,3.0,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
301.0,30172.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
301.0,30173.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
301.0,30174.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
301.0,30175.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
302.0,30212.0,,0.0,,,3.0,11.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
302.0,30213.0,3.0,1.0,0.0,3.0,2.0,18.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
302.0,30215.0,3.0,1.0,25.0,,4.0,1.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
302.0,30216.0,,0.0,,,2.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
302.0,30231.0,3.0,1.0,25.0,3.0,1.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
302.0,30232.0,3.0,1.0,4.0,3.0,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
302.0,30233.0,3.0,1.0,18.0,,1.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
302.0,30234.0,3.0,1.0,15.0,3.0,2.0,15.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
302.0,30235.0,2.0,1.0,8.0,,0.0,8.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
303.0,30310.0,,0.0,,,3.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
303.0,30313.0,3.0,1.0,25.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
303.0,30314.0,,0.0,,,2.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
303.0,30384.0,3.0,1.0,23.0,3.0,3.0,8.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
303.0,30387.0,3.0,1.0,14.0,2.0,3.0,14.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
303.0,30396.0,3.0,1.0,18.0,3.0,3.0,8.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
303.0,30399.0,3.0,1.0,9.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
304.0,30412.0,3.0,1.0,2.0,4.0,4.0,2.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
304.0,30413.0,3.0,1.0,6.0,3.0,3.0,27.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
304.0,30415.0,2.0,1.0,8.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
304.0,30471.0,3.0,1.0,25.0,3.0,3.0,22.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
304.0,30472.0,2.0,1.0,8.0,2.0,2.0,8.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
304.0,30473.0,2.0,1.0,4.0,,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
304.0,30474.0,3.0,1.0,14.0,3.0,3.0,22.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
304.0,30475.0,,0.0,,,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
304.0,30476.0,2.0,1.0,8.0,2.0,0.0,8.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
304.0,30477.0,2.0,1.0,25.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
304.0,30478.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
305.0,30510.0,2.0,1.0,4.0,,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
305.0,30511.0,,0.0,,,2.0,14.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
305.0,30531.0,,0.0,,,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
305.0,30532.0,3.0,1.0,4.0,3.0,3.0,14.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
305.0,30533.0,2.0,1.0,8.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
306.0,30612.0,2.0,1.0,4.0,,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
306.0,30613.0,2.0,1.0,14.0,2.0,3.0,14.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
306.0,30614.0,1.0,1.0,0.0,3.0,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
306.0,30673.0,2.0,1.0,8.0,2.0,3.0,8.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
306.0,30675.0,,0.0,,,3.0,18.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
306.0,30676.0,3.0,1.0,23.0,,3.0,14.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
307.0,30712.0,,0.0,,,3.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
307.0,30713.0,3.0,1.0,18.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
307.0,30715.0,1.0,1.0,0.0,3.0,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
307.0,30771.0,3.0,1.0,0.0,3.0,3.0,18.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
307.0,30772.0,2.0,1.0,8.0,3.0,3.0,8.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
307.0,30773.0,2.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
307.0,30774.0,3.0,1.0,17.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
307.0,30775.0,3.0,1.0,9.0,4.0,4.0,9.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
