y3,y7,tribe,born_kga,move_kga,inc_mo,inc_wk,possessions,y9,y10,read3,read4,read6,read7,red_poor,red_if,tax_who1,tax_who2,tax_who3,tax_who4,tax_who5,tax_who6,tax_who7,trust4,trust5,trust6,corr14_end,b1,b2,gov2_end,position,connection,colcode,math1,math2,math3,math4,extern4,_merge,female,age,age2,main_tribe,years_kga,educ_lvl,educ_yrs,c11,c12,c13,c14,maths_score,revread3,revread4,literacy_tsh,revread6,revread7,literacy_fr,possessions_nb,revtax_who1,revtax_who3,revtax_who6,index_taxwho,red_ngo,red_state,revred_if,red_prog,index_redistribution,revtrust4,revtrust5,revtrust6,index_trust,state_cap1,gov_resp,revcorr14_end,gov1_end,index_prov_gov,revb2,revb1,b3,index_morale,intrin1,intrin2,intrin3,index_intrinsic,extern1,extern2,extern3,index_extrinsic,job_heard_connection,fam_dgrkoc,fam_gov,index_connection,intrinsic_minus_extrinsic
1.0,37.0,LUALUA,0.0,1983.0,298.1818181818182,69.57575757575758,3 4,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,9999,70.0,,,,,,1,0.0,37.0,1369.0,0.0,35.0,4.0,20.0,1.0,1.0,0.0,1.0,0.046917908,4.0,4.0,1.1915566,4.0,4.0,0.75788444,2.0,4.0,3.0,4.0,0.9138526,4.0,4.0,3.0,2.0,1.7662753,3.0,3.0,3.0,-0.09507048,0.0,1.0,5.0,1.0,0.08493586,4.0,3.0,,0.482099,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,38.0,LUALUA,0.0,1985.0,96.96969696969697,23.03030303030303,3,4.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0.4,2.0,other,71.0,,,,,3.0,3,0.0,38.0,1444.0,0.0,33.0,4.0,19.0,1.0,1.0,0.0,1.0,0.046917908,2.0,2.0,-1.3115042,3.0,3.0,-0.47914892,1.0,4.0,3.0,3.0,0.3644495,5.0,5.0,1.0,2.0,1.252069,3.0,3.0,4.0,0.37272942,0.0,1.0,4.0,0.6,-0.7605037,4.0,3.0,,0.482099,3.0,3.0,3.0,-0.50293213,1.0,1.0,1.0,-1.883528,1.0,0.0,0.0,0.14494167,1.1799262
1.0,37.0,LULUWA,0.0,1997.0,87.87878787878788,9.090909090909092,3,4.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,0.995,3.0,9999,72.0,,,,,3.0,3,0.0,37.0,1369.0,1.0,21.0,4.0,18.0,1.0,1.0,0.0,1.0,0.046917908,3.0,3.0,-0.05997383,4.0,4.0,0.75788444,1.0,3.0,3.0,3.0,-0.3730008,5.0,3.0,1.0,2.0,0.21678892,4.0,4.0,4.0,1.1039371,0.0,2.0,4.0,0.005,-1.1158888,3.0,3.0,,-0.32609147,5.0,3.0,3.0,0.47795328,1.0,3.0,1.0,-1.1648428,0.0,0.0,0.0,-0.88890743,1.4040155
1.0,26.0,LULUWA,1.0,,53.878787878787875,44.18181818181818,0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,2,73.0,,,,,,1,0.0,26.0,676.0,1.0,,4.0,18.0,1.0,1.0,0.0,0.0,-1.0864509,4.0,4.0,1.1915566,4.0,4.0,0.75788444,0.0,4.0,1.0,4.0,-0.10799819,3.0,3.0,2.0,2.0,0.023904312,3.0,2.0,2.0,-0.94111973,0.0,1.0,3.0,0.0,-1.8696728,1.0,2.0,0.0,-3.2396476,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,28.0,LULUWA,0.0,2005.0,49.09090909090909,30.303030303030305,3 4 6,4.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,6,74.0,,,,,,1,0.0,28.0,784.0,1.0,13.0,4.0,20.0,1.0,1.0,0.0,1.0,0.046917908,4.0,4.0,1.1915566,4.0,4.0,0.75788444,3.0,4.0,3.0,3.0,0.3644495,3.0,3.0,1.0,2.0,-0.7282881,2.0,2.0,4.0,-0.3584784,0.0,1.0,7.0,0.5,0.061574828,4.0,3.0,1.0,1.0687182,,,,,,,,,1.0,0.0,0.0,0.14494167,
1.0,23.0,LUALUA,1.0,,30.303030303030305,9.090909090909092,3 6,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,0.6,4.0,other,75.0,,,,,,1,0.0,23.0,529.0,0.0,,3.0,13.0,1.0,1.0,1.0,1.0,1.0570327,2.0,2.0,-1.3115042,3.0,3.0,-0.47914892,2.0,4.0,1.0,3.0,-0.65740126,4.0,3.0,1.0,2.0,-0.25574958,2.0,4.0,4.0,0.39802027,1.0,1.0,4.0,0.4,-0.2227102,4.0,3.0,0.0,0.091019616,,,,,,,,,0.0,1.0,1.0,1.5169584,
1.0,27.0,LUALUA,0.0,2000.0,387.8787878787879,121.21212121212122,3 4,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,0.4,3.0,6,78.0,,,,,,1,0.0,27.0,729.0,0.0,18.0,4.0,20.0,1.0,1.0,0.0,0.0,-1.0864509,2.0,2.0,-1.3115042,2.0,2.0,-1.7161822,2.0,4.0,4.0,4.0,1.4247779,3.0,3.0,1.0,2.0,-0.7282881,1.0,3.0,3.0,-0.8009874,0.0,1.0,4.0,0.6,-0.7605037,4.0,3.0,,0.482099,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,24.0,LUALUA,0.0,2007.0,18.181818181818183,4.242424242424242,0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,0.8,3.0,4,79.0,,,,,,1,0.0,24.0,576.0,0.0,11.0,3.0,12.0,1.0,1.0,0.0,1.0,0.046917908,3.0,3.0,-0.05997383,3.0,3.0,-0.47914892,0.0,3.0,3.0,3.0,-0.3730008,5.0,3.0,1.0,2.0,0.21678892,1.0,2.0,3.0,-1.1792369,1.0,2.0,4.0,0.2,-0.057230067,4.0,3.0,0.0,0.091019616,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,34.0,LUALUA,0.0,2000.0,181.8181818181818,26.060606060606062,1 3,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,4.0,6,80.0,,,,,,1,0.0,34.0,1156.0,0.0,18.0,4.0,19.0,1.0,1.0,1.0,1.0,1.0570327,3.0,3.0,-0.05997383,4.0,3.0,0.16854718,2.0,4.0,2.0,3.0,-0.1464759,3.0,3.0,3.0,2.0,0.77609664,4.0,4.0,4.0,1.1039371,0.0,1.0,5.0,0.5,-0.5743873,4.0,3.0,1.0,1.0687182,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,25.0,LUALUA,0.0,2002.0,30.303030303030305,6.0606060606060606,3,4.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,0.5,,9999,82.0,,,,,5.0,3,0.0,25.0,625.0,0.0,16.0,4.0,20.0,1.0,1.0,0.0,0.0,-1.0864509,3.0,3.0,-0.05997383,4.0,4.0,0.75788444,1.0,4.0,3.0,4.0,0.9138526,5.0,3.0,2.0,2.0,0.96898127,2.0,2.0,4.0,-0.3584784,0.0,2.0,4.0,0.5,-0.46315894,4.0,3.0,1.0,1.0687182,5.0,4.0,4.0,1.2088485,2.0,2.0,2.0,-0.6187599,,0.0,0.0,-0.5204068,1.5619653
1.0,23.0,LUALUA,0.0,2006.0,33.333333333333336,21.21212121212121,0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,0.6,3.0,6,83.0,,,,,5.0,3,0.0,23.0,529.0,0.0,12.0,4.0,19.0,1.0,1.0,0.0,1.0,0.046917908,2.0,2.0,-1.3115042,2.0,2.0,-1.7161822,0.0,4.0,4.0,4.0,1.4247779,3.0,3.0,1.0,1.0,-1.7436479,4.0,2.0,4.0,0.34743857,0.0,1.0,4.0,0.4,-1.0242331,4.0,3.0,1.0,1.0687182,5.0,5.0,5.0,1.9397436,3.0,3.0,4.0,1.0383886,0.0,1.0,1.0,1.5169584,0.770343
2.0,24.0,LUALUA,1.0,,151.5151515151515,6.0606060606060606,1 3 4 5,4.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,2.0,2.0,0.5,2.0,other,84.0,,,,,,1,1.0,24.0,576.0,0.0,,4.0,20.0,1.0,1.0,0.0,1.0,0.046917908,3.0,3.0,-0.05997383,4.0,4.0,0.75788444,4.0,3.0,4.0,3.0,0.13792461,3.0,3.0,1.0,2.0,-0.7282881,1.0,1.0,1.0,-2.4930859,0.0,1.0,2.0,0.5,-1.5283306,3.0,2.0,0.0,-1.6232667,,,,,,,,,1.0,0.0,0.0,0.14494167,
2.0,24.0,LUALUA,1.0,,151.5151515151515,12.121212121212121,3 5,4.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,0.5,1.0,2,85.0,,,,,,1,1.0,24.0,576.0,0.0,,4.0,19.0,1.0,1.0,0.0,0.0,-1.0864509,2.0,2.0,-1.3115042,3.0,3.0,-0.47914892,2.0,3.0,1.0,1.0,-2.4936576,3.0,3.0,3.0,2.0,0.77609664,1.0,1.0,2.0,-2.0252862,0.0,1.0,4.0,0.5,-0.89236844,3.0,2.0,,-1.2321873,,,,,,,,,1.0,0.0,0.0,0.14494167,
2.0,20.0,LUALUA,1.0,,59.63636363636363,19.636363636363637,3 4,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.5,3.0,4,86.0,,,,,,1,1.0,20.0,400.0,0.0,,2.0,6.0,1.0,0.0,0.0,1.0,-1.4259772,2.0,2.0,-1.3115042,4.0,4.0,0.75788444,2.0,3.0,1.0,3.0,-1.3948514,3.0,3.0,1.0,2.0,-0.7282881,3.0,3.0,3.0,-0.09507048,0.0,1.0,4.0,0.5,-0.89236844,3.0,2.0,0.0,-1.6232667,,,,,,,,,0.0,1.0,1.0,1.5169584,
1.0,26.0,LUALUA,0.0,2000.0,90.9090909090909,24.242424242424242,1 3 4 5 6,4.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,0.7,4.0,6,87.0,,,,,,1,0.0,26.0,676.0,0.0,18.0,4.0,20.0,1.0,1.0,1.0,1.0,1.0570327,4.0,4.0,1.1915566,4.0,4.0,0.75788444,5.0,3.0,3.0,3.0,-0.3730008,5.0,3.0,1.0,2.0,0.21678892,1.0,1.0,3.0,-1.5574862,0.0,2.0,4.0,0.3,-0.7268882,4.0,2.0,1.0,0.16262238,,,,,,,,,0.0,0.0,1.0,0.30434754,
2.0,57.0,LUALUA,0.0,1965.0,90.9090909090909,60.60606060606061,1 3 4 5 6,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,0.6,1.0,4,88.0,,,,,,1,1.0,57.0,3249.0,0.0,53.0,2.0,5.0,1.0,0.0,1.0,0.0,-1.5492313,4.0,4.0,1.1915566,2.0,2.0,-1.7161822,5.0,3.0,1.0,3.0,-1.3948514,5.0,5.0,1.0,2.0,1.252069,1.0,1.0,4.0,-1.0896863,0.0,1.0,4.0,0.4,-1.0242331,4.0,3.0,0.0,0.091019616,,,,,,,,,1.0,1.0,1.0,2.5508075,
1.0,27.0,LUALUA,0.0,2001.0,99.39393939393939,30.303030303030305,3,4.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.5,3.0,2,89.0,,,,,,1,0.0,27.0,729.0,0.0,17.0,4.0,19.0,1.0,1.0,1.0,1.0,1.0570327,3.0,4.0,0.5672466,4.0,4.0,0.75788444,1.0,4.0,4.0,4.0,1.4247779,3.0,5.0,1.0,1.0,-0.7083679,3.0,3.0,4.0,0.37272942,1.0,2.0,5.0,0.5,0.65634495,4.0,3.0,1.0,1.0687182,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,23.0,LUALUA,1.0,,151.5151515151515,1.8181818181818181,0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,0.4,2.0,9999,90.0,,,,,4.0,3,0.0,23.0,529.0,0.0,,2.0,5.0,1.0,0.0,1.0,0.0,-1.5492313,3.0,3.0,-0.05997383,3.0,3.0,-0.47914892,0.0,3.0,3.0,3.0,-0.3730008,5.0,5.0,1.0,2.0,1.252069,3.0,4.0,4.0,0.75097877,0.0,2.0,4.0,0.6,-0.33129427,3.0,1.0,0.0,-2.5293624,3.0,5.0,4.0,0.6022601,3.0,3.0,3.0,0.64600813,1.0,1.0,1.0,2.5508075,-0.037389245
1.0,26.0,BINDI,0.0,2008.0,181.8181818181818,19.393939393939394,1 3 4,4.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.2,2.0,6,91.0,,,,,2.0,3,0.0,26.0,676.0,0.0,10.0,4.0,20.0,1.0,0.0,0.0,1.0,-1.4259772,3.0,3.0,-0.05997383,3.0,3.0,-0.47914892,3.0,3.0,4.0,4.0,0.6873277,3.0,3.0,1.0,2.0,-0.7282881,4.0,4.0,4.0,1.1039371,0.0,2.0,4.0,0.8,-0.06756502,4.0,3.0,1.0,1.0687182,5.0,5.0,3.0,1.2265474,2.0,4.0,4.0,0.8846864,1.0,0.0,1.0,1.3381968,0.29217142
1.0,36.0,LUALUA,0.0,1995.0,341.8181818181818,133.33333333333334,3 4,4.0,5.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,0.8,2.0,other,92.0,,,,,,1,0.0,36.0,1296.0,0.0,23.0,4.0,20.0,1.0,1.0,0.0,0.0,-1.0864509,2.0,2.0,-1.3115042,3.0,3.0,-0.47914892,2.0,4.0,3.0,4.0,0.9138526,3.0,3.0,1.0,2.0,-0.7282881,3.0,3.0,4.0,0.37272942,0.0,2.0,3.0,0.2,-1.176734,4.0,1.0,,-1.3300925,,,,,,,,,1.0,0.0,0.0,0.14494167,
1.0,25.0,BINDI,0.0,2010.0,13.93939393939394,4.848484848484849,3,4.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,0.7,3.0,4,93.0,,,,,,1,0.0,25.0,625.0,0.0,8.0,4.0,18.0,1.0,1.0,0.0,1.0,0.046917908,3.0,3.0,-0.05997383,4.0,4.0,0.75788444,1.0,4.0,3.0,4.0,0.9138526,4.0,5.0,1.0,1.0,-0.23582935,2.0,2.0,3.0,-0.8262783,0.0,1.0,4.0,0.3,-1.1560977,4.0,3.0,,0.482099,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,50.0,BINDI,0.0,2011.0,151.5151515151515,27.272727272727273,3 4 5,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,9999,94.0,,,,,,1,0.0,50.0,2500.0,0.0,7.0,3.0,13.0,1.0,1.0,1.0,1.0,1.0570327,4.0,4.0,1.1915566,4.0,4.0,0.75788444,3.0,4.0,4.0,4.0,1.4247779,3.0,4.0,1.0,2.0,-0.21064807,4.0,4.0,4.0,1.1039371,0.0,4.0,5.0,1.0,1.3725641,4.0,3.0,,0.482099,,,,,,,,,0.0,0.0,0.0,-0.88890743,
2.0,24.0,KUBA,1.0,,24.242424242424242,3.0303030303030303,3 4 5,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,0.3,1.0,9999,95.0,,,,,,1,1.0,24.0,576.0,0.0,,4.0,18.0,1.0,1.0,0.0,1.0,0.046917908,2.0,2.0,-1.3115042,3.0,3.0,-0.47914892,3.0,1.0,3.0,1.0,-2.9467075,3.0,3.0,1.0,2.0,-0.7282881,2.0,4.0,4.0,0.39802027,0.0,1.0,6.0,0.7,0.007323018,3.0,3.0,0.0,-0.7171709,,,,,,,,,1.0,0.0,0.0,0.14494167,
1.0,37.0,BINDI,0.0,1987.0,54.54545454545455,12.727272727272727,1 4,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,0.7,4.0,9999,96.0,,,,,,1,0.0,37.0,1369.0,0.0,31.0,3.0,13.0,1.0,1.0,0.0,1.0,0.046917908,3.0,3.0,-0.05997383,4.0,4.0,0.75788444,2.0,3.0,2.0,3.0,-0.8839262,5.0,5.0,1.0,2.0,1.252069,3.0,3.0,4.0,0.37272942,0.0,2.0,4.0,0.3,-0.7268882,4.0,3.0,1.0,1.0687182,,,,,,,,,0.0,0.0,1.0,0.30434754,
2.0,22.0,BINDI,0.0,2012.0,39.39393939393939,12.727272727272727,2 3 4,4.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,0.2,4.0,3,97.0,,,,,,1,1.0,22.0,484.0,0.0,6.0,4.0,17.0,1.0,0.0,1.0,0.0,-1.5492313,2.0,2.0,-1.3115042,3.0,2.0,-1.0684861,3.0,3.0,1.0,1.0,-2.4936576,5.0,5.0,2.0,2.0,2.0042615,1.0,1.0,3.0,-1.5574862,0.0,1.0,4.0,0.8,-0.4967745,3.0,2.0,0.0,-1.6232667,,,,,,,,,0.0,0.0,0.0,-0.88890743,
2.0,20.0,LUNTU,0.0,2005.0,90.9090909090909,21.21212121212121,3 4 6,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.1,3.0,9999,98.0,,,,,,1,1.0,20.0,400.0,0.0,13.0,4.0,18.0,1.0,1.0,1.0,1.0,1.0570327,4.0,4.0,1.1915566,4.0,4.0,0.75788444,3.0,3.0,3.0,4.0,0.17640227,3.0,4.0,1.0,1.0,-1.2260079,4.0,4.0,4.0,1.1039371,0.0,2.0,4.0,0.9,0.06429958,4.0,3.0,,0.482099,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,34.0,BINDI,0.0,2018.0,193.93939393939394,19.393939393939394,0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0.5,,9999,99.0,,,,,3.0,3,0.0,34.0,1156.0,0.0,0.0,4.0,20.0,1.0,1.0,0.0,1.0,0.046917908,2.0,2.0,-1.3115042,4.0,4.0,0.75788444,0.0,3.0,4.0,4.0,0.6873277,5.0,3.0,1.0,2.0,0.21678892,3.0,3.0,4.0,0.37272942,0.0,2.0,4.0,0.5,-0.46315894,4.0,3.0,,0.482099,3.0,4.0,2.0,-0.48523325,3.0,1.0,1.0,-0.8574383,,0.0,0.0,-0.5204068,0.31810504
1.0,26.0,LUBA,1.0,,392.72727272727275,29.454545454545453,1 3 4,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,0.5,1.0,9999,100.0,,,,,,1,0.0,26.0,676.0,0.0,,4.0,18.0,1.0,1.0,1.0,1.0,1.0570327,2.0,2.0,-1.3115042,3.0,3.0,-0.47914892,3.0,3.0,3.0,3.0,-0.3730008,5.0,3.0,1.0,2.0,0.21678892,2.0,3.0,3.0,-0.44802895,0.0,3.0,4.0,0.5,-0.033949513,3.0,2.0,0.0,-1.6232667,,,,,,,,,1.0,0.0,0.0,0.14494167,
1.0,22.0,LUALUA,1.0,,12.121212121212121,3.0303030303030303,3,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,9999,101.0,,,,,,1,0.0,22.0,484.0,0.0,,2.0,6.0,1.0,1.0,0.0,0.0,-1.0864509,2.0,2.0,-1.3115042,2.0,2.0,-1.7161822,1.0,3.0,2.0,3.0,-0.8839262,3.0,3.0,1.0,2.0,-0.7282881,4.0,4.0,4.0,1.1039371,0.0,2.0,4.0,1.0,0.19616424,4.0,3.0,0.0,0.091019616,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,32.0,BINDI,1.0,,226.66666666666666,82.72727272727273,3 6,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,3.0,9999,102.0,,,,,,1,0.0,32.0,1024.0,0.0,,3.0,13.0,1.0,1.0,0.0,1.0,0.046917908,3.0,3.0,-0.05997383,3.0,3.0,-0.47914892,2.0,3.0,3.0,3.0,-0.3730008,5.0,5.0,1.0,1.0,0.23670913,4.0,4.0,4.0,1.1039371,0.0,,7.0,0.8,0.7997109,4.0,3.0,,0.482099,,,,,,,,,0.0,0.0,0.0,-0.88890743,
1.0,31.0,BINDI,0.0,2009.0,24.242424242424242,3.0303030303030303,1 3 4 5,4.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,2.0,6,103.0,,,,,,1,0.0,31.0,961.0,0.0,9.0,4.0,20.0,1.0,0.0,0.0,0.0,-2.559346,2.0,2.0,-1.3115042,3.0,3.0,-0.47914892,4.0,3.0,3.0,3.0,-0.3730008,4.0,3.0,2.0,1.0,-0.518917,4.0,4.0,4.0,1.1039371,1.0,3.0,7.0,0.9,2.248975,4.0,3.0,,0.482099,,,,,,,,,1.0,0.0,0.0,0.14494167,
1.0,22.0,LULUWA,1.0,,242.42424242424244,42.42424242424242,1 3 4 5 6,4.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3,1.0,4,105.0,,,,,,1,0.0,22.0,484.0,1.0,,4.0,20.0,1.0,1.0,0.0,1.0,0.046917908,3.0,3.0,-0.05997383,4.0,4.0,0.75788444,5.0,4.0,4.0,4.0,1.4247779,4.0,5.0,1.0,1.0,-0.23582935,4.0,4.0,4.0,1.1039371,1.0,1.0,5.0,0.7,0.49086478,4.0,3.0,1.0,1.0687182,,,,,,,,,1.0,0.0,0.0,0.14494167,
1.0,32.0,LULUWA,1.0,,1272.7272727272727,29.696969696969695,0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,1.0,1.0,0.3,1.0,2,106.0,,,,,,1,0.0,32.0,1024.0,1.0,,4.0,17.0,1.0,1.0,0.0,1.0,0.046917908,4.0,4.0,1.1915566,4.0,4.0,0.75788444,0.0,4.0,4.0,4.0,1.4247779,3.0,3.0,1.0,2.0,-0.7282881,1.0,1.0,4.0,-1.0896863,0.0,3.0,2.0,0.7,-0.4061824,4.0,3.0,1.0,1.0687182,,,,,,,,,1.0,0.0,1.0,1.3381968,
1.0,,.,,,,,.,,,,,,,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,,,107.0,,,,,1.0,3,0.0,,,0.0,,,,,,,,,,,,,,,,2.0,2.0,3.0,-1.6213766,3.0,3.0,1.0,2.0,-0.7282881,4.0,3.0,2.0,-0.20991187,1.0,4.0,7.0,1.0,2.810049,4.0,2.0,,-0.42399675,4.0,5.0,4.0,1.0927029,3.0,5.0,3.0,1.3646933,,,,,-0.2324566
1.0,27.0,LULUWA,1.0,,121.21212121212122,12.121212121212121,3 4 5,4.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,,1.0,1.0,4.0,1.0,1.0,0.3,1.0,6,108.0,,,,,,1,0.0,27.0,729.0,1.0,,4.0,20.0,1.0,1.0,0.0,0.0,-1.0864509,3.0,3.0,-0.05997383,4.0,4.0,0.75788444,3.0,3.0,3.0,4.0,0.17640227,5.0,3.0,1.0,1.0,-0.7985709,,4.0,4.0,0.68310213,1.0,3.0,4.0,0.7,1.0313026,4.0,3.0,0.0,0.091019616,,,,,,,,,1.0,0.0,1.0,1.3381968,
1.0,31.0,LULUWA,0.0,2006.0,60.60606060606061,6.0606060606060606,3,3.0,6.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.5,1.0,1,109.0,,,,,4.0,3,0.0,31.0,961.0,1.0,12.0,3.0,15.0,1.0,1.0,0.0,1.0,0.046917908,2.0,3.0,-0.6842838,3.0,3.0,-0.47914892,1.0,3.0,3.0,4.0,0.17640227,5.0,5.0,1.0,2.0,1.252069,4.0,3.0,3.0,0.25788802,0.0,2.0,4.0,0.5,-0.46315894,4.0,3.0,0.0,0.091019616,4.0,5.0,3.0,0.73610467,3.0,4.0,3.0,1.0053507,1.0,0.0,0.0,0.14494167,-0.2301111
1.0,24.0,BINDI,1.0,,303.030303030303,9.090909090909092,3,4.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,0.4,4.0,6,110.0,,,,,,1,0.0,24.0,576.0,0.0,,4.0,20.0,1.0,0.0,0.0,1.0,-1.4259772,4.0,3.0,0.56433606,3.0,3.0,-0.47914892,1.0,3.0,2.0,4.0,-0.33452314,5.0,3.0,2.0,2.0,0.96898127,3.0,3.0,2.0,-0.5628704,0.0,2.0,4.0,0.6,-0.33129427,4.0,3.0,1.0,1.0687182,,,,,,,,,0.0,0.0,0.0,-0.88890743,
