a7,chef_tribe,chef_subtribe,chef_y36,col1_tribe,col1_subtribe,col1_y36,col2_tribe,col2_subtribe,col2_y36
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
235.0,,,,BINDI,,KAZUMBA,LUALUA,,DEMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
236.0,,,,LUALUA,,KAZUMBA,LUALUA,,KAZUMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
