Month,Tmt,a7,multipoly,days_carto_2poly,days_collection_2poly,days_consult,days_all_2poly,days_carto_1poly,days_collect_1poly,days_consult_1poly,days_all_1poly,col_code_1,col_type_1,chief_code1,col_code_2,col_type_2,chief_code2,col1_today,col1_key,col1_start,col1_end,col1_a3,col1_a4,col1_chef_code2,col1_chefcheck,col1_asstcheck,col1_code,col1_code2,col1_y3,col1_consent7,col1_y7,col1_tribe,col1_tribe_o,col1_subtribe,col1_subtribe_o,col1_religion,col1_religion_other,col1_born_kga,col1_move_kga,col1_commune,col1_quartier,col1_y34a,col1_y34b,col1_y34,col1_y35,col1_y36,col1_occupation,col1_occupation_other,col1_what_otheract,col1_what_otheract_other,col1_inc_mo,col1_inc_wk,col1_possessions,col1_hh_size,col1_y9,col1_y10,col1_c10,col1_c11,col1_c12,col1_c13,col1_c14,col1_tshilup,col1_read3,col1_read4,col1_frenchp,col1_read6,col1_read7,col1_type_start,col1_type_end,col1_red_ngo,col1_red_state,col1_red_poor,col1_red_if,col1_red_prog,col1_tax_who1,col1_tax_who2,col1_tax_who3,col1_tax_who4,col1_tax_who5,col1_tax_who6,col1_tax_who7,col1_provide1,col1_provide1_other,col1_provide2,col1_provide2_other,col1_provide3,col1_provide3_other,col1_provide4,col1_provide4_other,col1_provide5,col1_provide5_other,col1_provide6,col1_provide6_other,col1_provide7,col1_provide7_other,col1_state_cap1,col1_state_cap2,col1_trust2,col1_trust4,col1_trust5,col1_trust6,col1_trust7,col1_gov_resp,col1_corr14_end,col1_b1,col1_b2,col1_b3,col1_gov1_end,col1_gov2_end,col1_wtp_1500,col1_wtp_2000,col1_wtp_2500,col1_wtp_3000,col1_job,col1_job_other,col1_years,col1_months,col1_position,col1_position_other,col1_fam_dgrkoc,col1_fam_dgrkoc_who,col1_fam_dgrkoc_who_other,col1_fam_gov,col1_fam_gov_who,col1_fam_gov_who_other,col1_connection,col1_connection_other,col1_beep1,col1_beep1_other,col1_beep2,col1_beep2_other,col1_z18,col1_lang2,col1_metainstanceid,col1_codecheck,col1_assist_chef_know,col1_assist_chef_know_other,col1_assist_chef_yrs,col1_assist_chef_live,col1_chef_assist_know,col1_chef_assist_know_other,col1_chef_assist_yrs,col1_chef_assist_life,col1_available,col1_replace,col1_reason_replace,col1_replaced_code,col1_replaced_code2,col1_codecheck_replace,col1_date,col1_date_f,col1_type,col1_short_label,col1_value_label,col1_keep,col1_labelEnglish,col1_tot_complete,col1_colcode,col1_colcode_chef,col1_colcode_assis,col1_dup_code,col1_dup_chefcode,col1_replace_assis,col1_dup_assis,col1_d1,col1_d2,col1_d3,col1_d4,col1_d5,col1_d6,col1_d7,col1_d8,col1_d9,col1_d10,col1_d11,col1_d12,col1_flag_WTP,col1_grade,col1_campaign_time,dup,col2_today,col2_key,col2_start,col2_end,col2_a3,col2_a4,col2_chef_code2,col2_chefcheck,col2_asstcheck,col2_code,col2_code2,col2_y3,col2_consent7,col2_y7,col2_tribe,col2_tribe_o,col2_subtribe,col2_subtribe_o,col2_religion,col2_religion_other,col2_born_kga,col2_move_kga,col2_commune,col2_quartier,col2_y34a,col2_y34b,col2_y34,col2_y35,col2_y36,col2_occupation,col2_occupation_other,col2_what_otheract,col2_what_otheract_other,col2_inc_mo,col2_inc_wk,col2_possessions,col2_hh_size,col2_y9,col2_y10,col2_c10,col2_c11,col2_c12,col2_c13,col2_c14,col2_tshilup,col2_read3,col2_read4,col2_frenchp,col2_read6,col2_read7,col2_type_start,col2_type_end,col2_red_ngo,col2_red_state,col2_red_poor,col2_red_if,col2_red_prog,col2_tax_who1,col2_tax_who2,col2_tax_who3,col2_tax_who4,col2_tax_who5,col2_tax_who6,col2_tax_who7,col2_provide1,col2_provide1_other,col2_provide2,col2_provide2_other,col2_provide3,col2_provide3_other,col2_provide4,col2_provide4_other,col2_provide5,col2_provide5_other,col2_provide6,col2_provide6_other,col2_provide7,col2_provide7_other,col2_state_cap1,col2_state_cap2,col2_trust2,col2_trust4,col2_trust5,col2_trust6,col2_trust7,col2_gov_resp,col2_corr14_end,col2_b1,col2_b2,col2_b3,col2_gov1_end,col2_gov2_end,col2_wtp_1500,col2_wtp_2000,col2_wtp_2500,col2_wtp_3000,col2_job,col2_job_other,col2_years,col2_months,col2_position,col2_position_other,col2_fam_dgrkoc,col2_fam_dgrkoc_who,col2_fam_dgrkoc_who_other,col2_fam_gov,col2_fam_gov_who,col2_fam_gov_who_other,col2_connection,col2_connection_other,col2_beep1,col2_beep1_other,col2_beep2,col2_beep2_other,col2_z18,col2_lang2,col2_metainstanceid,col2_codecheck,col2_assist_chef_know,col2_assist_chef_know_other,col2_assist_chef_yrs,col2_assist_chef_live,col2_chef_assist_know,col2_chef_assist_know_other,col2_chef_assist_yrs,col2_chef_assist_life,col2_available,col2_replace,col2_reason_replace,col2_replaced_code,col2_replaced_code2,col2_codecheck_replace,col2_date,col2_date_f,col2_type,col2_short_label,col2_value_label,col2_keep,col2_labelEnglish,col2_tot_complete,col2_colcode,col2_colcode_chef,col2_colcode_assis,col2_dup_code,col2_dup_chefcode,col2_replace_assis,col2_dup_assis,col2_d1,col2_d2,col2_d3,col2_d4,col2_d5,col2_d6,col2_d7,col2_d8,col2_d9,col2_d10,col2_d11,col2_d12,col2_flag_WTP,col2_grade,col2_campaign_time
5,4,381,0.0,5.0,17.0,0.0,22.0,5.0,17.0,0.0,22.0,,1,,475.0,2,382121.0,2018-05-04,uuid:fd3158a7-7dcf-47b7-a6c3-35fe81344d20,2018-05-04 08:33:59,2018-05-04 10:48:18,"May 4, 2018",8:34:00 AM,,,,86.0,86.0,1.0,1.0,27.0,LUALUA,.,,,12,,0.0,2001.0,Ndesha,Lubuwa,1.0,,4.0,,DEMBA,27,,.,.,164000.0,50000.0,3,6.0,4.0,4.0,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,1.0,1.0,08:33:59,08:33:59,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,,3.0,,3.0,,8,,3,,3.0,,3,,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,500.0,500.0,10.0,8.0,7.0,6.0,other,Récepteur,2.0,0.0,3,,0.0,,,0.0,,,2,,1,.,1,.,Le répondant était trop lent à répondre,1.0,uuid:fd3158a7-7dcf-47b7-a6c3-35fe81344d20,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,89.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-10-24,uuid:f01a54ed-f3ff-4270-a5bf-33b60765c040,2018-10-24 14:16:24,2018-10-24 14:32:56,"Oct 24, 2018",1:16:00 PM,382121.0,1.0,,,,,1.0,,,.,,,,,,,,,,,,,,,,,,,,,,,,OK,1.0,1.0,0.0,0.0,OK,2.0,3.0,OK,2.0,2.0,.,.,3.0,3.0,4.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,,,,,,,,,,,,2.0,2.0,2.0,600.0,400.0,10.0,9.0,7.0,6.0,,,,,.,.,,.,.,,.,.,,,1,,1,,0,2.0,uuid:f01a54ed-f3ff-4270-a5bf-33b60765c040,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,475.0,475.0,875.0,,0.0,,,,,,,,,,,,,,,,,1.0
5,4,505,0.0,4.0,19.0,0.0,23.0,4.0,19.0,0.0,23.0,,1,,226.0,2,50586.0,2018-04-09,uuid:24a3dce4-3857-4eed-974d-f31e69050580,2018-04-09 18:14:28,2018-04-09 18:52:28,"Apr 9, 2018",6:14:00 PM,,,,55.0,55.0,1.0,1.0,44.0,LULUWA,,46.0,,1,,1.0,,Katoka,Mpokolo,1.0,,4.0,,KANANGA,17,,,,76000.0,42000.0,3,3.0,4.0,2.0,OK,1.0,1.0,1.0,1.0,OK,1.0,2.0,OK,2.0,2.0,09:14:30,09:14:30,5.0,5.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,2,,2.0,,2.0,,2,,2,,2.0,,2,,0.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1000.0,0.0,9.0,8.0,7.0,6.0,0,,2.0,3.0,4,,0.0,.,.,0.0,.,.,5,,1,.,1,.,0,1.0,uuid:24a3dce4-3857-4eed-974d-f31e69050580,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,42.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-01,uuid:e618eeeb-a94b-4970-9903-782629620da0,2018-06-01 11:05:38,2018-06-01 11:36:01,"Jun 1, 2018",11:05:00 AM,50586.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,0.0,1.0,OK,2.0,2.0,OK,1.0,1.0,.,.,3.0,3.0,3.0,3.0,1.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,1.0,1.0,1000.0,0.0,9.0,9.0,8.0,8.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,6,.,0,2.0,uuid:e618eeeb-a94b-4970-9903-782629620da0,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,226.0,226.0,626.0,,0.0,,,,,,,,,1.0,,,,,1.0,1.0,N.U.,0.0
5,4,603,0.0,3.0,19.0,0.0,22.0,3.0,19.0,0.0,22.0,72.0,1,,230.0,2,60383.0,2018-04-26,uuid:26c9fb91-0ea3-4692-8c87-06d099f32292,2018-04-26 09:22:23,2018-04-26 10:01:01,"Apr 26, 2018",9:29:00 AM,,,,87.0,87.0,1.0,1.0,37.0,LULUWA,.,47.0,,1,,0.0,1997.0,Kananga,Malandji,1.0,,4.0,,KAZUMBA,other,Stagiaire à la DGRKOC,.,.,145000.0,15000.0,3,3.0,4.0,3.0,OK,1.0,1.0,0.0,1.0,OK,2.0,2.0,OK,1.0,1.0,09:22:27,09:22:27,5.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1,,1.0,,1.0,,1,,1,,1.0,,1,,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,5.0,995.0,8.0,5.0,3.0,1.0,0,,0.0,10.0,3,,0.0,,,0.0,,,9999,,1,.,1,.,0,1.0,uuid:26c9fb91-0ea3-4692-8c87-06d099f32292,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,72.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-01,uuid:0c705f95-21fc-4a9c-94e0-78f5ded4db9a,2018-06-01 14:38:59,2018-06-01 15:15:03,"Jun 1, 2018",2:39:00 PM,60383.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,1.0,1.0,.,.,5.0,3.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,2.0,2.0,600.0,400.0,8.0,7.0,6.0,4.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,,.,0,2.0,uuid:0c705f95-21fc-4a9c-94e0-78f5ded4db9a,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,230.0,230.0,630.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0
5,4,639,0.0,4.0,17.0,0.0,21.0,4.0,17.0,0.0,21.0,,1,,474.0,2,639157.0,2019-02-25,uuid:5aef8dcc-83f7-4fc2-b698-7f65e121f8d4,2019-02-25 09:35:18,2019-02-25 10:07:27,"Feb 25, 2019",9:35:00 AM,,,,133.0,133.0,1.0,1.0,31.0,LULUWA,.,38.0,,3,,1.0,,Katoka,Tukombe,1.0,,4.0,,KAZUMBA,17,,,,45000.0,10000.0,3,6.0,4.0,5.0,OK,1.0,1.0,0.0,1.0,OK,2.0,2.0,OK,1.0,1.0,.,.,5.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,1.0,,1.0,,1,,3,,2.0,,2,,0.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1000.0,5.0,4.0,3.0,2.0,0,,1.0,0.0,1,.,0.0,.,.,0.0,.,.,6,,1,,,,0,2.0,uuid:5aef8dcc-83f7-4fc2-b698-7f65e121f8d4,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,113.0,,,,,,,,,,,,,,,,,,,,N.U.,2.0,0.0,2018-10-24,uuid:995ebfe7-f02b-417f-beb5-82bf5921d989,2018-10-24 13:51:16,2018-10-24 14:14:59,"Oct 24, 2018",12:51:00 PM,639157.0,1.0,,,,,1.0,,,.,,,,,,,,,,,,,,,,,,,,,,,,OK,1.0,1.0,0.0,0.0,OK,2.0,3.0,OK,2.0,2.0,.,.,5.0,3.0,1.0,2.0,2.0,,,,,,,,.,,,,,,.,,.,,,,,,,,,,,,,,,2.0,1.0,2.0,500.0,500.0,10.0,5.0,3.0,1.0,,,,,.,.,,.,.,,.,.,,,1,,1,,0,2.0,uuid:995ebfe7-f02b-417f-beb5-82bf5921d989,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,474.0,474.0,874.0,,0.0,,,,,,,,,,,,,,,,,1.0
5,4,699,0.0,2.0,21.0,0.0,23.0,2.0,21.0,0.0,23.0,64.0,1,,,2,70288.0,2018-04-13,uuid:68c51a7f-2f65-4735-9ca4-ca3cd7b19434,2018-04-13 11:27:03,2018-04-13 12:11:28,"Apr 13, 2018",3:27:00 PM,,,,56.0,56.0,1.0,1.0,28.0,BINDI,,,,2,,0.0,2010.0,Kananga,Apolo,0.0,,4.0,,DIMBELENGE,27,,,,48000.0,30000.0,0,5.0,4.0,5.0,OK,1.0,0.0,0.0,0.0,OK,2.0,2.0,OK,3.0,3.0,11:27:04,11:27:04,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1,,1.0,,7.0,,1,,7,,2.0,,2,,0.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,200.0,800.0,7.0,5.0,3.0,1.0,0,,0.0,9.0,3,,0.0,.,.,0.0,.,.,9999,,1,.,1,.,0,1.0,uuid:68c51a7f-2f65-4735-9ca4-ca3cd7b19434,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,64.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-09,uuid:a2e7204f-b931-4bb2-893c-82e5a5d4a534,2018-06-09 10:50:20,2018-06-09 11:45:02,"Jun 9, 2018",10:51:00 AM,70288.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,0.0,0.0,1.0,1.0,OK,1.0,2.0,OK,1.0,1.0,.,.,3.0,5.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,1.0,2.0,2.0,1000.0,0.0,9.0,8.0,6.0,5.0,.,.,,,.,.,,.,.,,.,.,.,.,1,.,1,.,0,2.0,uuid:a2e7204f-b931-4bb2-893c-82e5a5d4a534,,,,,,,,,,1.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,296.0,296.0,696.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0
6,1,114,1.0,4.0,8.0,0.0,12.0,2.0,4.0,0.0,6.0,90.0,1,,,1,,2018-05-21,uuid:acd7c7e6-9c34-4730-b887-ee35efc0720b,2018-05-21 13:22:42,2018-05-21 13:54:52,"May 21, 2018",1:24:00 PM,,,,111.0,111.0,1.0,1.0,23.0,LUALUA,.,,,1,,1.0,,Katoka,Mpokolo,1.0,,4.0,,DIBAYA,4,,.,.,250000.0,3000.0,0,3.0,2.0,2.0,OK,1.0,0.0,1.0,0.0,OK,2.0,2.0,OK,2.0,2.0,13:22:42,13:22:42,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8,,2.0,,1.0,,1,,1,,8.0,,2,,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,600.0,400.0,5.0,2.0,1.0,0.0,0,,0.0,1.0,2,,1.0,3,,1.0,other,Beau frère,9999,,1,.,1,.,0,2.0,uuid:acd7c7e6-9c34-4730-b887-ee35efc0720b,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,90.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-05-22,uuid:5899215c-83da-4387-8f64-aced73d64df5,2018-05-22 14:14:37,2018-05-22 15:06:40,"May 22, 2018",2:14:00 PM,,,,125.0,125.0,1.0,1.0,31.0,BINDI,.,,,3,,0.0,2009.0,Kananga,Tshisambi,1.0,,4.0,,KAZUMBA,9,,.,.,40000.0,5000.0,1 3 4 5,1.0,4.0,5.0,OK,1.0,0.0,0.0,0.0,OK,3.0,3.0,OK,2.0,2.0,14:14:38,14:14:38,4.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1,,2.0,,2.0,,2,,3,,1.0,,2,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,900.0,100.0,8.0,5.0,4.0,2.0,0,,0.0,0.0,2,,0.0,,,0.0,,,6,,1,.,1,.,Il fallait beaucoup expliquer afin qu il comprenne si non il ne comprenait pas.,1.0,uuid:5899215c-83da-4387-8f64-aced73d64df5,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,103.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0
6,1,205,1.0,6.0,6.0,0.0,12.0,3.0,3.0,0.0,6.0,20.0,1,,55.0,1,,2018-04-06,uuid:7f5744b5-6d02-46a1-9264-de719773f4a9,2018-04-06 19:35:41,2018-04-06 20:17:36,"Apr 6, 2018",7:35:00 PM,,,,15.0,15.0,1.0,1.0,22.0,KUBA,,7.0,,1,,1.0,,Katoka,Mpokolo,1.0,,4.0,,MWEKA,0,,other,Electronicien,150000.0,7500.0,3,8.0,4.0,4.0,OK,1.0,1.0,0.0,1.0,OK,2.0,3.0,OK,2.0,2.0,10:35:42,10:35:42,5.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1,,3.0,,2.0,,2,,2,,2.0,,2,,1.0,,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,800.0,200.0,8.0,7.0,5.0,4.0,0,,0.0,6.0,4,,1.0,4,.,0.0,.,.,7,,1,.,1,.,0,2.0,uuid:7f5744b5-6d02-46a1-9264-de719773f4a9,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,20.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-04-11,uuid:e4d1925a-67fc-4ce6-a834-24f3e73f41ee,2018-04-11 16:55:43,2018-04-11 17:27:22,"Apr 11, 2018",4:55:00 PM,,,,51.0,51.0,1.0,1.0,29.0,LUALUA,,,,3,,1.0,,Katoka,Mpokolo,1.0,,4.0,,DEMBA,30,,,,100000.0,40000.0,0,0.0,4.0,5.0,OK,1.0,1.0,0.0,0.0,OK,1.0,1.0,OK,1.0,1.0,16:55:45,16:55:45,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,8,,3.0,,7.0,,2,,1,,2.0,,2,,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,500.0,500.0,10.0,8.0,5.0,3.0,0,,3.0,3.0,3,,0.0,.,.,0.0,.,.,4,,1,.,1,.,0,1.0,uuid:e4d1925a-67fc-4ce6-a834-24f3e73f41ee,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,55.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0
6,1,225,1.0,3.0,9.0,0.0,12.0,1.5,4.5,0.0,6.0,77.0,1,,,1,,2018-04-27,uuid:576d33a5-e205-411e-ae9b-7ad03c97f91b,2018-04-27 11:17:43,2018-04-27 12:04:53,"Apr 27, 2018",11:17:00 AM,,,,89.0,89.0,1.0,1.0,27.0,LUALUA,.,,,2,,0.0,2000.0,Kananga,Tshisambi,1.0,,4.0,,LUIZA,22,,.,.,640000.0,200000.0,3 4,2.0,4.0,5.0,OK,1.0,1.0,0.0,0.0,OK,3.0,3.0,OK,3.0,3.0,11:17:43,11:17:43,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,,1.0,,1.0,,1,,3,,1.0,,1,,0.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,600.0,400.0,7.0,6.0,4.0,3.0,0,,1.0,2.0,3,,0.0,,,0.0,,,6,,1,.,1,.,0,1.0,uuid:576d33a5-e205-411e-ae9b-7ad03c97f91b,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,78.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-11-06,uuid:30749c98-2665-49db-b0da-a0eba304e879,2018-11-06 16:33:09,2018-11-06 17:14:34,"Nov 6, 2018",4:33:00 PM,,,,127.0,127.0,1.0,1.0,31.0,LULUWA,.,,Bena diulu,3,,0.0,2000.0,Ndesha,Tshibandabanda,1.0,,4.0,,DEMBA,4,,,,135000.0,31500.0,3 6,3.0,3.0,6.0,OK,1.0,1.0,1.0,1.0,OK,1.0,1.0,OK,1.0,1.0,.,.,5.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1,,1.0,,1.0,,1,,3,,1.0,,1,,0.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,500.0,500.0,8.0,6.0,5.0,4.0,0,,0.0,1.0,1,.,0.0,.,.,0.0,.,.,4,,1,,1,,0,1.0,uuid:30749c98-2665-49db-b0da-a0eba304e879,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,111.0,,,,,,,,,,,,,,,,,,,,N.U.,1.0
6,1,346,1.0,5.0,7.0,0.0,12.0,2.5,3.5,0.0,6.0,82.0,1,,27.0,1,,2018-04-30,uuid:45b7e49c-0d35-4963-a969-6c0aec4af364,2018-04-30 09:11:14,2018-04-30 10:09:56,"Apr 30, 2018",9:31:00 AM,,,,108.0,108.0,1.0,1.0,25.0,LUALUA,.,,,12,,0.0,2002.0,Katoka,Kapanda,1.0,,4.0,,KAMONIA,27,,.,.,50000.0,10000.0,3,2.0,4.0,5.0,OK,1.0,1.0,0.0,0.0,OK,2.0,2.0,OK,1.0,1.0,09:11:15,09:11:15,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,8,,1.0,,8.0,,2,,1,,8.0,,2,,0.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,500.0,500.0,5.0,2.0,1.0,0.0,other,Il était là comme stagiaire,0.0,3.0,other,L'université l'avait recommandé d'aller faire son stage à la dgrkoc,0.0,,,0.0,,,9999,,1,.,1,.,0,1.0,uuid:45b7e49c-0d35-4963-a969-6c0aec4af364,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,82.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-04-08,uuid:b3a81225-8ee2-48c5-8016-c430a8a13eb4,2018-04-08 11:24:51,2018-04-08 12:09:32,"Apr 8, 2018",11:25:00 AM,,,,5.0,5.0,1.0,1.0,23.0,LUALUA,,,,7,,1.0,,Katoka,Mpokolo,1.0,,4.0,,DEMBA,23,,,,90000.0,30000.0,3,8.0,3.0,2.0,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,2.0,2.0,11:24:52,11:24:52,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,2.0,,2.0,,2,,2,,2.0,,2,,1.0,,3.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1000.0,0.0,8.0,5.0,3.0,1.0,0,,0.0,0.0,4,,1.0,3,.,1.0,3,.,other,Un frère de la famille,1,.,1,.,0,1.0,uuid:b3a81225-8ee2-48c5-8016-c430a8a13eb4,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,27.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0
6,1,528,1.0,6.0,6.0,0.0,12.0,3.0,3.0,0.0,6.0,20.0,1,,55.0,1,,2018-04-06,uuid:7f5744b5-6d02-46a1-9264-de719773f4a9,2018-04-06 19:35:41,2018-04-06 20:17:36,"Apr 6, 2018",7:35:00 PM,,,,15.0,15.0,1.0,1.0,22.0,KUBA,,7.0,,1,,1.0,,Katoka,Mpokolo,1.0,,4.0,,MWEKA,0,,other,Electronicien,150000.0,7500.0,3,8.0,4.0,4.0,OK,1.0,1.0,0.0,1.0,OK,2.0,3.0,OK,2.0,2.0,10:35:42,10:35:42,5.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1,,3.0,,2.0,,2,,2,,2.0,,2,,1.0,,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,800.0,200.0,8.0,7.0,5.0,4.0,0,,0.0,6.0,4,,1.0,4,.,0.0,.,.,7,,1,.,1,.,0,2.0,uuid:7f5744b5-6d02-46a1-9264-de719773f4a9,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,20.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-04-11,uuid:e4d1925a-67fc-4ce6-a834-24f3e73f41ee,2018-04-11 16:55:43,2018-04-11 17:27:22,"Apr 11, 2018",4:55:00 PM,,,,51.0,51.0,1.0,1.0,29.0,LUALUA,,,,3,,1.0,,Katoka,Mpokolo,1.0,,4.0,,DEMBA,30,,,,100000.0,40000.0,0,0.0,4.0,5.0,OK,1.0,1.0,0.0,0.0,OK,1.0,1.0,OK,1.0,1.0,16:55:45,16:55:45,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,8,,3.0,,7.0,,2,,1,,2.0,,2,,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,500.0,500.0,10.0,8.0,5.0,3.0,0,,3.0,3.0,3,,0.0,.,.,0.0,.,.,4,,1,.,1,.,0,1.0,uuid:e4d1925a-67fc-4ce6-a834-24f3e73f41ee,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,55.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0
