start,end,today,activity,chef_code,a7,a7b,chef_on_time,chef_late_min,chef_know1,chef_know2,chef_know3,chef_know4,chef_duty1,chef_duty2,chef_duty3,chef_duty4,chef_duty5,chef_duty6,chef_duty7,chef_duty8,chef_obed,chef_client,chef_obed2,coll_act_prior_vote,coll_act_prior_1,coll_act_prior_rel_1,coll_act_prior_2,coll_act_prior_rel_2,coll_act_prior_3,coll_act_prior_rel_3,coll_act_prior_4,coll_act_prior_rel_4,coll_act_prior_5,coll_act_prior_rel_5,coll_act_prior_6,coll_act_prior_rel_6,coll_act_prior_7,coll_act_prior_rel_7,coll_act_prior_8,coll_act_prior_rel_8,key,person1_need,person2_need,person3_need,person4_need,person5_need,person6_need,person7_need,person8_need,person9_need,person10_know,person10_showname,person10_realname,person10_job,person10_edu,person10_need,person11_need,person12_need,person13_need,person14_need,person15_need,coll_act_prior,coll_act_prior_rel,person1_know,person1_showname,person1_realname,person1_job,person1_edu,person2_know,person2_showname,person2_realname,person2_job,person2_edu,person3_know,person3_showname,person3_realname,person3_job,person3_edu,person4_know,person4_showname,person4_realname,person4_job,person4_edu,person5_know,person5_showname,person5_realname,person5_job,person5_edu,person6_know,person6_showname,person6_realname,person6_job,person6_edu,person7_know,person7_showname,person7_realname,person7_job,person7_edu,person8_know,person8_showname,person8_realname,person8_job,person8_edu,person9_know,person9_showname,person9_realname,person9_job,person9_edu,person11_know,person11_showname,person11_realname,person11_job,person11_edu,person12_know,person12_showname,person12_realname,person12_job,person12_edu,person13_know,person13_showname,person13_realname,person13_job,person13_edu,person14_know,person14_showname,person14_realname,person14_job,person14_edu,person15_know,person15_showname,person15_realname,person15_job,person15_edu
2019-08-05 08:45:32,2019-08-05 10:19:22,2019-08-05,4,33732,337,337,2,,8,9,7,9,3,2,2,2,3,3,2,1,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:7c0001ee-cedd-4cd2-8d1f-827323d1c293/G4-R2[6],2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,13.0,3.0,2.0,1.0,1.0,,,,,,1,,1.0,17.0,3.0,1,,1.0,8.0,0.0,1,,1.0,0.0,0.0,1,,1.0,15.0,3.0,1,,1.0,0.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,17.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,3.0,1.0,,1.0,9.0,3.0,,,,,,,,,,,,,,,
2019-09-22 20:39:20,2019-09-22 21:06:18,2019-09-23,4,33871,338,338,2,,4,6,2,9,0,0,0,0,3,2,1,0,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:085a64b0-9405-4a86-8148-6f26b6e16632/R2[1],1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,,1.0,13.0,3.0,3.0,2.0,3.0,3.0,,,,,1,,0.0,0.0,,1,,1.0,25.0,3.0,1,,1.0,23.0,3.0,1,,0.0,25.0,,1,,1.0,18.0,3.0,1.0,,0.0,,,1.0,,0.0,0.0,3.0,1.0,,0.0,0.0,2.0,1.0,,1.0,0.0,3.0,1.0,,0.0,23.0,3.0,1.0,,0.0,9.0,3.0,1.0,,1.0,17.0,3.0,,,,,,,,,,
2019-09-02 00:18:25,2019-09-02 00:39:22,2019-09-02,4,33983,339,339,2,,4,9,4,8,0,0,0,0,3,2,1,0,4.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:4ea75ed6-9662-4f0e-a1c7-fd8d85b55537/R2[1],2.0,,2.0,,2.0,,1.0,,,1.0,,1.0,0.0,2.0,1.0,,2.0,,,,,,1,,0.0,0.0,2.0,0,1.0,,,,1,,0.0,0.0,2.0,0,1.0,,,,1,,1.0,23.0,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-07-30 08:56:47,2019-07-30 09:20:18,2019-07-30,4,34193,341,341,2,,5,6,6,8,2,1,2,1,2,2,1,1,3.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:cfc5797b-c1c2-4cac-9703-043985a109fc/G4-R2[1],2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,,1.0,0.0,3.0,2.0,2.0,3.0,,,,,,1,,1.0,0.0,2.0,1,,1.0,4.0,3.0,1,,1.0,4.0,3.0,1,,1.0,0.0,2.0,1,,1.0,0.0,2.0,1.0,,1.0,0.0,3.0,1.0,,1.0,9.0,3.0,1.0,,1.0,27.0,4.0,1.0,,1.0,13.0,3.0,1.0,,0.0,4.0,2.0,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,,,
2019-08-26 06:38:27,2019-08-26 07:22:11,2019-08-26,4,34246,342,342,1,,5,5,5,6,1,1,1,2,2,2,2,2,3.0,3.0,-2,0,,,,,,,,,,,,,,,,,uuid:5ea8ccc9-1f53-4111-afe4-cc94a2c88e43/R2[1],,3.0,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,0.0,2.0,1.0,3.0,2.0,,,,,,0,1.0,,,,1,,1.0,,,0,1.0,,,,1,,1.0,9.0,4.0,1,,1.0,0.0,3.0,1.0,,1.0,17.0,3.0,1.0,,1.0,17.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,17.0,3.0,1.0,,1.0,23.0,2.0,,,,,,,,,,,,,,,
2019-08-26 06:38:27,2019-08-26 07:22:11,2019-08-26,4,34246,343,343,1,,5,5,5,6,1,1,1,2,2,2,2,2,3.0,3.0,-2,0,,,,,,,,,,,,,,,,,uuid:5ea8ccc9-1f53-4111-afe4-cc94a2c88e43/R2[2],2.0,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.0,3.0,1.0,1.0,2.0,2.0,,,,,1,,1.0,9.0,4.0,1,,1.0,23.0,3.0,0,1.0,,,,1,,1.0,25.0,2.0,1,,1.0,17.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,9.0,4.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,4.0,1.0,,1.0,0.0,3.0,1.0,,1.0,1.0,4.0,1.0,,1.0,6.0,3.0,,,,,,,,,,
2019-08-19 07:20:52,2019-08-19 07:44:42,2019-08-19,4,34450,344,344,1,,6,5,7,9,2,2,2,1,3,3,1,1,3.0,3.0,2,4,,,,,,,,,,,,,,,,,uuid:a93ff22c-f948-4a2c-817d-b86c13a7d029/R2[1],1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,,1.0,,1.0,6.0,3.0,3.0,1.0,3.0,,,,,,1,,1.0,23.0,2.0,1,,1.0,0.0,0.0,1,,1.0,9.0,3.0,1,,1.0,0.0,0.0,1,,1.0,17.0,3.0,1.0,,1.0,17.0,3.0,1.0,,1.0,0.0,3.0,1.0,,1.0,17.0,3.0,0.0,0.0,,,,1.0,,1.0,0.0,2.0,1.0,,1.0,15.0,3.0,,,,,,,,,,,,,,,
2019-09-09 08:49:59,2019-09-09 09:19:39,2019-09-09,4,3453,345,345,1,,6,4,2,7,2,2,1,0,3,3,0,0,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:837553b8-c335-40ef-b92f-5b1322540d02/R2[1],3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,,1.0,0.0,2.0,2.0,3.0,2.0,,,,,,1,,1.0,17.0,4.0,1,,0.0,11.0,,1,,0.0,14.0,,1,,1.0,0.0,2.0,1,,1.0,7.0,2.0,1.0,,1.0,11.0,3.0,1.0,,0.0,14.0,,1.0,,0.0,14.0,,1.0,,1.0,17.0,,1.0,,0.0,,4.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,
2019-09-30 06:22:36,2019-09-30 06:39:34,2019-09-30,4,354100,346,346,2,,4,6,4,9,1,2,2,0,3,3,0,0,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:2154b7c8-e658-4345-868c-4fe265979c8e/R2[1],,2.0,,,,1.0,,1.0,,0.0,1.0,,,,,,,,,,,,0,1.0,,,,1,,1.0,23.0,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,1.0,0.0,0.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-07-30 08:56:47,2019-07-30 09:20:18,2019-07-30,4,34193,347,347,2,,5,6,6,8,2,1,2,1,2,2,1,1,3.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:cfc5797b-c1c2-4cac-9703-043985a109fc/G4-R2[2],3.0,4.0,3.0,,2.0,,3.0,,2.0,1.0,,0.0,,,3.0,,3.0,4.0,,,,,1,,1.0,4.0,4.0,1,,1.0,24.0,4.0,1,,1.0,17.0,4.0,0,1.0,,,,1,,0.0,4.0,3.0,0.0,1.0,,,,1.0,,0.0,,,0.0,1.0,,,,1.0,,1.0,4.0,3.0,0.0,1.0,,,,1.0,,1.0,17.0,4.0,1.0,,1.0,18.0,3.0,,,,,,,,,,
2019-07-30 08:56:47,2019-07-30 09:20:18,2019-07-30,4,34193,348,348,2,,5,6,6,8,2,1,2,1,2,2,1,1,3.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:cfc5797b-c1c2-4cac-9703-043985a109fc/G4-R2[3],2.0,4.0,2.0,3.0,3.0,,2.0,,,1.0,,0.0,4.0,,2.0,3.0,2.0,,,,,,1,,0.0,,,1,,1.0,17.0,4.0,1,,0.0,0.0,3.0,1,,1.0,20.0,4.0,1,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,4.0,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,17.0,3.0,1.0,,0.0,4.0,,,,,,,,,,,,,,,,
1923-08-27 18:37:32,2019-09-29 20:53:07,1923-08-28,4,3495,349,349,2,,5,6,0,9,1,0,0,0,3,3,3,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:a34aa429-a1b3-4bf8-95be-73f4568f0a4e/R2[1],2.0,2.0,2.0,4.0,,2.0,,3.0,,1.0,,1.0,11.0,3.0,2.0,,2.0,3.0,,,,,1,,0.0,0.0,,1,,0.0,23.0,,1,,1.0,4.0,3.0,1,,1.0,1.0,4.0,0,1.0,,,,1.0,,0.0,4.0,0.0,0.0,1.0,,,,1.0,,0.0,4.0,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,11.0,0.0,1.0,,1.0,0.0,3.0,,,,,,,,,,
2019-07-22 10:57:36,2019-07-22 12:18:25,2019-07-22,4,35285,350,350,1,,3,7,8,9,3,2,3,0,3,2,1,0,2.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:6ee38120-1313-4d56-aa3e-d77c4ece4151/G4-R2[1],2.0,2.0,2.0,1.0,1.0,3.0,,,4.0,0.0,1.0,,,,,2.0,,,,,,,1,,0.0,,,1,,1.0,0.0,3.0,1,,0.0,,3.0,1,,1.0,0.0,2.0,1,,0.0,0.0,2.0,1.0,,1.0,9.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,0.0,,24.0,3.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-21 09:23:40,2019-10-21 09:40:31,2019-10-21,4,3518,351,351,1,,4,6,3,8,2,1,1,0,3,3,0,0,4.0,,2,4,,,,,,,,,,,,,,,,,uuid:48fa42e2-4d5d-4c4f-ad02-4dc5e23d185a/R2[1],1.0,1.0,3.0,1.0,,1.0,1.0,3.0,1.0,1.0,,0.0,0.0,,1.0,,2.0,,,,,,1,,0.0,8.0,2.0,1,,0.0,23.0,0.0,1,,0.0,4.0,3.0,1,,0.0,25.0,0.0,0,1.0,,,,1.0,,1.0,8.0,3.0,1.0,,0.0,25.0,,1.0,,1.0,9.0,3.0,1.0,,1.0,4.0,2.0,0.0,1.0,,,,1.0,,0.0,8.0,3.0,,,,,,,,,,,,,,,
2019-07-22 10:57:36,2019-07-22 12:18:25,2019-07-22,4,35285,352,352,1,,3,7,8,9,3,2,3,0,3,2,1,0,2.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:6ee38120-1313-4d56-aa3e-d77c4ece4151/G4-R2[2],,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,0.0,0.0,3.0,2.0,2.0,1.0,,,,,,0,1.0,,,,1,,0.0,0.0,2.0,1,,1.0,0.0,3.0,1,,1.0,0.0,2.0,1,,1.0,0.0,2.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,1.0,,1.0,0.0,2.0,,,,,,,,,,,,,,,
2019-07-15 11:05:31,2019-07-15 14:12:00,2019-07-15,4,35396,353,353,2,,6,4,3,6,2,0,0,0,2,2,0,0,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:3912a84f-842b-4672-a3ce-f077b392734d/G4-R2[1],,,,,,,,3.0,,0.0,1.0,,,,,,,,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,9.0,4.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-26 07:23:58,2019-08-26 07:54:50,2019-08-26,4,35410,354,354,1,,2,8,7,9,1,3,1,1,3,3,3,1,3.0,3.0,2,0,,,,,,,,,,,,,,,,,uuid:f76c1dcd-f420-4fa2-95f8-45a24e625c72/R2[1],,3.0,1.0,3.0,2.0,,1.0,2.0,2.0,1.0,,1.0,9.0,3.0,2.0,2.0,1.0,,,,,,0,1.0,,,,1,,1.0,9.0,4.0,1,,1.0,0.0,2.0,1,,1.0,1.0,4.0,1,,1.0,11.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,1.0,,1.0,11.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,6.0,3.0,1.0,,1.0,8.0,3.0,,,,,,,,,,,,,,,
2019-10-21 09:44:03,2019-10-21 10:17:03,2019-10-21,4,35690,355,355,1,,3,8,5,8,3,0,1,0,3,3,0,0,4.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:3aaebf20-6929-4fd0-ae42-c55ea9689897/R2[1],1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,0.0,3.0,1.0,1.0,2.0,,,,,,1,,0.0,4.0,2.0,1,,0.0,4.0,3.0,1,,0.0,0.0,2.0,1,,0.0,14.0,3.0,1,,0.0,0.0,2.0,1.0,,1.0,17.0,3.0,1.0,,1.0,4.0,3.0,1.0,,0.0,13.0,3.0,1.0,,1.0,0.0,3.0,1.0,,0.0,0.0,3.0,1.0,,0.0,5.0,3.0,,,,,,,,,,,,,,,
2019-10-21 09:44:03,2019-10-21 10:17:03,2019-10-21,4,35690,356,356,1,,3,8,5,8,3,0,1,0,3,3,0,0,4.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:3aaebf20-6929-4fd0-ae42-c55ea9689897/R2[2],2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,14.0,3.0,1.0,2.0,1.0,,,,,,1,,1.0,17.0,3.0,1,,0.0,4.0,3.0,1,,1.0,27.0,4.0,1,,1.0,9.0,4.0,1,,0.0,0.0,3.0,1.0,,0.0,0.0,3.0,1.0,,0.0,0.0,2.0,1.0,,0.0,0.0,2.0,1.0,,0.0,14.0,3.0,1.0,,1.0,9.0,4.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-09-09 06:32:43,2019-09-09 07:00:18,2019-09-09,4,35797,357,357,1,,3,7,8,9,0,2,1,1,3,3,0,0,3.0,3.0,-2,1,,,,,,,,,,,,,,,,,uuid:f5d546df-405b-474f-a27a-5b5a4f7917b7/R2[1],,2.0,,,,,,,1.0,0.0,1.0,,,,,,1.0,,,,,,0,1.0,,,,1,,1.0,3.0,0.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-09-09 06:32:43,2019-09-09 07:00:18,2019-09-09,4,35797,358,358,1,,3,7,8,9,0,2,1,1,3,3,0,0,3.0,3.0,-2,1,,,,,,,,,,,,,,,,,uuid:f5d546df-405b-474f-a27a-5b5a4f7917b7/R2[2],,,,1.0,3.0,2.0,,,,1.0,,1.0,8.0,2.0,1.0,2.0,,1.0,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,1.0,0.0,3.0,1,,1.0,13.0,3.0,1.0,,1.0,4.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,18.0,3.0,0.0,1.0,,,,1.0,,1.0,8.0,2.0,,,,,,,,,,
2019-10-06 20:38:56,2019-10-06 21:04:06,2019-10-07,4,3599,359,359,2,,8,8,5,9,0,1,1,0,2,3,0,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:1146d881-ccf6-46f4-b3ce-3923eabc5761/R2[1],3.0,2.0,2.0,2.0,2.0,3.0,,2.0,3.0,1.0,,1.0,0.0,2.0,2.0,2.0,,,,,,,1,,1.0,9.0,3.0,1,,1.0,0.0,2.0,1,,1.0,,2.0,1,,1.0,0.0,3.0,1,,0.0,4.0,2.0,1.0,,1.0,11.0,3.0,0.0,1.0,,,,1.0,,1.0,22.0,2.0,1.0,,1.0,4.0,3.0,1.0,,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
2019-07-22 09:50:02,2019-07-22 10:22:26,2019-07-22,4,36047,360,360,1,,8,6,7,5,1,1,2,1,2,2,3,1,1.0,1.0,-2,3,,,,,,,,,,,,,,,,,uuid:42c1bad1-e22b-46b0-b004-7e390349b6b2/G4-R2[1],3.0,2.0,,,2.0,,,2.0,3.0,1.0,,1.0,0.0,2.0,2.0,,,,,,,,0,0.0,,17.0,2.0,0,0.0,,4.0,,0,1.0,,,,0,1.0,,,,0,0.0,,27.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,0.0,,4.0,,1.0,,1.0,4.0,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-06 21:04:27,2019-10-06 21:22:47,2019-10-07,4,36183,361,361,2,,4,8,7,8,0,3,3,0,3,3,0,0,4.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:8b3da45b-2943-47dd-812e-b1500cbe248b/R2[1],2.0,2.0,,,2.0,2.0,3.0,,,1.0,,0.0,0.0,2.0,1.0,,,,,,,,1,,1.0,13.0,3.0,1,,1.0,,,0,1.0,,,,0,1.0,,,,1,,1.0,0.0,3.0,1.0,,1.0,17.0,,1.0,,1.0,9.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-09 07:01:35,2019-09-09 07:16:53,2019-09-09,4,36244,362,362,2,,6,4,3,7,0,1,0,2,2,2,0,0,3.0,3.0,-2,0,,,,,,,,,,,,,,,,,uuid:5e886048-72a6-4e40-9801-c1813080f057/R2[1],2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,17.0,3.0,1.0,1.0,1.0,,,,,,1,,1.0,,,0,1.0,,,,0,1.0,,,,1,,1.0,17.0,3.0,1,,1.0,0.0,2.0,1.0,,1.0,25.0,2.0,1.0,,1.0,0.0,0.0,1.0,,1.0,6.0,3.0,1.0,,1.0,6.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-07-29 22:34:40,,2019-07-29,4,36589,363,363,2,,5,8,4,9,2,0,1,0,3,3,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:cf30b9c1-6537-493d-b9de-fec9b6aec8eb/G4-R2[1],,,3.0,,2.0,4.0,3.0,,2.0,0.0,1.0,,,,,,2.0,,,,,,0,1.0,,,,0,1.0,,,,1,,1.0,4.0,,0,1.0,,,,1,,1.0,4.0,2.0,1.0,,1.0,25.0,3.0,1.0,,1.0,25.0,3.0,0.0,1.0,,,,1.0,,1.0,25.0,2.0,0.0,1.0,,,,1.0,,0.0,4.0,3.0,,,,,,,,,,,,,,,
2019-07-29 22:34:40,,2019-07-29,4,36589,364,364,2,,5,8,4,9,2,0,1,0,3,3,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:cf30b9c1-6537-493d-b9de-fec9b6aec8eb/G4-R2[2],2.0,,1.0,,3.0,,2.0,,2.0,1.0,,1.0,6.0,3.0,2.0,3.0,3.0,,,,,,1,,0.0,15.0,2.0,0,1.0,,,,1,,1.0,0.0,3.0,0,1.0,,,,1,,1.0,5.0,3.0,0.0,1.0,,,,1.0,,0.0,4.0,3.0,0.0,1.0,,,,1.0,,0.0,25.0,2.0,1.0,,0.0,4.0,3.0,1.0,,1.0,6.0,3.0,,,,,,,,,,,,,,,
2019-07-29 22:34:40,,2019-07-29,4,36589,365,365,2,,5,8,4,9,2,0,1,0,3,3,0,1,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:cf30b9c1-6537-493d-b9de-fec9b6aec8eb/G4-R2[3],,,,,3.0,3.0,4.0,3.0,3.0,0.0,1.0,,,,,3.0,2.0,,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,1.0,4.0,3.0,1.0,,1.0,17.0,3.0,1.0,,1.0,17.0,4.0,1.0,,1.0,17.0,3.0,1.0,,1.0,15.0,2.0,1.0,,0.0,9.0,3.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-09-16 09:20:44,2019-09-16 09:44:00,2019-09-16,4,36693,366,366,1,,2,3,0,7,2,2,3,0,3,3,0,0,3.0,4.0,1,4,,,,,,,,,,,,,,,,,uuid:e7f7d28e-fd71-43b6-b7c2-cb9b4cdb064b/R2[1],3.0,3.0,,2.0,2.0,3.0,,,1.0,1.0,,0.0,14.0,,2.0,2.0,2.0,,,,,,1,,1.0,9.0,4.0,1,,0.0,9.0,,0,1.0,,,,1,,0.0,21.0,,1,,1.0,0.0,,1.0,,1.0,8.0,,0.0,1.0,,,,0.0,1.0,,,,1.0,,0.0,0.0,,1.0,,0.0,4.0,,1.0,,0.0,9.0,,,,,,,,,,,,,,,,
2019-08-25 18:29:58,2019-08-25 18:56:33,2019-08-25,4,367101,367,367,1,,8,9,3,6,1,2,2,1,3,2,1,1,4.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:d8047d25-35b5-4bba-b45f-c4a32c2f70b2/R2[1],,,,4.0,,3.0,2.0,1.0,2.0,1.0,,0.0,9.0,3.0,3.0,2.0,,,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,1.0,9.0,4.0,0,1.0,,,,1.0,,1.0,4.0,3.0,1.0,,0.0,4.0,2.0,1.0,,0.0,21.0,,1.0,,1.0,0.0,0.0,1.0,,1.0,4.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-21 09:06:23,2019-10-21 09:21:02,2019-10-21,4,36876,368,368,1,,8,3,6,8,1,1,2,2,3,3,0,0,4.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:f0013473-482f-4c73-8949-dc497b0f78d2/R2[1],1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,13.0,3.0,2.0,2.0,2.0,2.0,,,,,1,,0.0,,,0,1.0,,,,1,,0.0,4.0,,0,1.0,,,,1,,0.0,8.0,2.0,1.0,,0.0,4.0,2.0,1.0,,0.0,4.0,,1.0,,0.0,4.0,2.0,1.0,,0.0,4.0,,1.0,,0.0,4.0,3.0,1.0,,0.0,4.0,,1.0,,1.0,5.0,3.0,,,,,,,,,,
2019-10-07 09:31:25,2019-10-07 09:48:34,2019-10-07,4,37052,369,369,1,,3,8,4,9,1,2,1,3,3,3,0,0,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:8f052566-275e-494f-8c29-0af1a7295ff4/R2[1],,2.0,3.0,2.0,3.0,3.0,1.0,,1.0,1.0,,0.0,9.0,3.0,4.0,1.0,2.0,,,,,,0,1.0,,,,1,,0.0,9.0,3.0,1,,1.0,23.0,3.0,1,,0.0,4.0,3.0,1,,0.0,,,1.0,,1.0,9.0,3.0,1.0,,0.0,0.0,,0.0,1.0,,,,1.0,,0.0,9.0,3.0,1.0,,0.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,
2019-07-22 09:14:25,2019-07-22 09:55:17,2019-07-22,4,37051,370,370,1,,6,2,5,6,2,3,1,1,3,3,3,3,3.0,3.0,2,1,,,,,,,,,,,,,,,,,uuid:e7f6b596-2762-4491-bdd1-0fdfc4be59fe/G4-R2[1],2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,1.0,4.0,3.0,2.0,1.0,2.0,,,,,,1,,1.0,9.0,3.0,1,,1.0,13.0,2.0,1,,1.0,1.0,3.0,1,,1.0,4.0,2.0,1,,1.0,3.0,3.0,1.0,,1.0,9.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,17.0,4.0,1.0,,1.0,17.0,3.0,1.0,,1.0,0.0,0.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-09-29 20:54:29,2019-09-29 21:22:54,2019-09-30,4,37232,371,371,2,,1,8,6,9,0,0,0,0,1,3,3,0,4.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:aaac9cbe-d2f3-450d-b06a-2ef4f5a91da6/R2[1],2.0,,,2.0,,,,,2.0,1.0,,0.0,0.0,,1.0,2.0,3.0,,,,,,1,,0.0,0.0,,0,1.0,,,,0,1.0,,,,1,,0.0,4.0,3.0,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,0.0,0.0,3.0,1.0,,0.0,0.0,2.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-09-29 20:54:29,2019-09-29 21:22:54,2019-09-30,4,37232,372,372,2,,1,8,6,9,0,0,0,0,1,3,3,0,4.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:aaac9cbe-d2f3-450d-b06a-2ef4f5a91da6/R2[2],3.0,3.0,2.0,3.0,,3.0,3.0,,3.0,1.0,,1.0,8.0,2.0,2.0,3.0,3.0,,,,,,1,,1.0,9.0,3.0,1,,1.0,17.0,3.0,1,,0.0,25.0,2.0,1,,0.0,4.0,3.0,0,1.0,,,,1.0,,1.0,17.0,3.0,1.0,,1.0,9.0,4.0,0.0,1.0,,,,1.0,,1.0,1.0,4.0,1.0,,0.0,17.0,3.0,1.0,,1.0,17.0,3.0,,,,,,,,,,,,,,,
2019-08-26 07:04:51,2019-08-26 07:36:32,2019-08-26,4,3714,373,373,1,,4,6,3,8,0,0,0,0,3,1,0,0,4.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:cd02f915-76a7-472f-a48d-65205ac23712/R2[1],,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,,0.0,2.0,1.0,2.0,2.0,,,,,,0,1.0,,,,0,0.0,,0.0,2.0,0,1.0,,,,1,,1.0,17.0,3.0,0,0.0,,0.0,2.0,1.0,,1.0,0.0,0.0,1.0,,0.0,4.0,2.0,0.0,0.0,,0.0,3.0,0.0,0.0,,4.0,2.0,0.0,0.0,,,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,
