start,end,today,a7,a7b,who_chief,col_focus,chef_info_use,key,compound1,polymult,compound,pay_ease,willingness,convinced,key2,setofr,date,date_f,type,short_label,value_label,keep,labelFrançais,dup_code,compound1_carto,_erge,carto_complete,skipped_code,_merge,tot_complete_cc
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217057.0,217000,57,1.0,2.0,1,uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R[7],uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217058.0,217000,58,1.0,1.0,1,uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R[8],uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217059.0,217000,59,1.0,2.0,1,uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R[9],uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217060.0,217000,60,0.0,1.0,1,uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R[10],uuid:9316024d-d6d1-4b34-af32-ae51476c7c26/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217061.0,217000,61,0.0,1.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[1],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217062.0,217000,62,0.0,1.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[2],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217063.0,217000,63,1.0,2.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[3],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217064.0,217000,64,1.0,2.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[4],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217065.0,217000,65,1.0,2.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[5],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217066.0,217000,66,2.0,2.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[6],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217067.0,217000,67,0.0,1.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[7],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217068.0,217000,68,0.0,1.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[8],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217069.0,217000,69,1.0,2.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[9],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217070.0,217000,70,1.0,2.0,1,uuid:d23b3170-faf4-4091-b957-32155996c4b6/R[10],uuid:d23b3170-faf4-4091-b957-32155996c4b6/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217071.0,217000,71,1.0,2.0,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[1],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217072.0,217000,72,1.0,2.0,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[2],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217073.0,217000,73,,,0,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[3],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217074.0,217000,74,0.0,1.0,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[4],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217075.0,217000,75,1.0,2.0,0,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[5],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217076.0,217000,76,1.0,2.0,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[6],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217077.0,217000,77,0.0,1.0,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[7],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217078.0,217000,78,0.0,1.0,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[8],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217079.0,217000,79,0.0,1.0,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[9],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217080.0,217000,80,0.0,,1,uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R[10],uuid:96418b24-6b5f-45b2-b696-0b41b511fe9c/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217081.0,217000,81,1.0,2.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[1],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217082.0,217000,82,1.0,2.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[2],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217083.0,217000,83,1.0,2.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[3],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217084.0,217000,84,,,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[4],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217085.0,217000,85,0.0,1.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[5],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217086.0,217000,86,1.0,2.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[6],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217087.0,217000,87,1.0,3.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[7],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217088.0,217000,88,0.0,2.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[8],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217089.0,217000,89,0.0,2.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[9],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217090.0,217000,90,2.0,3.0,1,uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R[10],uuid:6fccd911-5293-4f54-8c16-0f3a932341f0/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217091.0,217000,91,0.0,1.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[1],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217092.0,217000,92,1.0,3.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[2],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217093.0,217000,93,1.0,3.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[3],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217094.0,217000,94,1.0,2.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[4],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217095.0,217000,95,1.0,2.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[5],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217096.0,217000,96,1.0,2.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[6],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217097.0,217000,97,1.0,3.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[7],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217098.0,217000,98,0.0,1.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[8],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217099.0,217000,99,1.0,2.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[9],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217100.0,217000,100,1.0,3.0,1,uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R[10],uuid:e6a4b145-5b2a-4a1c-9222-cab04e801080/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217101.0,217000,101,1.0,3.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[1],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217102.0,217000,102,1.0,3.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[2],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217103.0,217000,103,0.0,2.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[3],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217104.0,217000,104,1.0,3.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[4],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217105.0,217000,105,1.0,2.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[5],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217106.0,217000,106,1.0,2.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[6],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217107.0,217000,107,1.0,2.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[7],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217108.0,217000,108,,,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[8],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217109.0,217000,109,1.0,3.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[9],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217110.0,217000,110,0.0,1.0,1,uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R[10],uuid:8787bf8c-b62d-4b65-b20f-340b2e39e6fd/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217111.0,217000,111,,,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[1],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217112.0,217000,112,0.0,1.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[2],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217113.0,217000,113,1.0,2.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[3],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217114.0,217000,114,1.0,2.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[4],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217115.0,217000,115,0.0,1.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[5],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217116.0,217000,116,1.0,2.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[6],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217117.0,217000,117,1.0,2.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[7],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217118.0,217000,118,0.0,1.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[8],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217119.0,217000,119,0.0,1.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[9],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217120.0,217000,120,0.0,1.0,1,uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R[10],uuid:91e379f4-2721-46a8-8914-fbdf89171e11/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217121.0,217000,121,1.0,3.0,1,uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R[1],uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217122.0,217000,122,1.0,3.0,1,uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R[2],uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217123.0,217000,123,1.0,3.0,1,uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R[3],uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217124.0,217000,124,0.0,1.0,1,uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R[4],uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217125.0,217000,125,0.0,1.0,1,uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R[5],uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
2018-11-08 09:41:05,2018-11-08 16:14:49,2018-11-08,217.0,217,38,3.0,3.0,uuid:d23b3170-faf4-4091-b957-32155996c4b6,217126.0,217000,126,1.0,2.0,1,uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R[6],uuid:18a13474-4732-4aec-99d8-ffbfc952315f/R,22 Feb 2019,2019-02-22,,,,,,0,,3,,,1,1.0
