compound1,DateRDV,MontantIF,Bonus,DatePaye,Exempte,NbrLoc,Exempté,Bonus2,Observations,Date,a7
614012.0,,3000 FC,900FC,,,,,,,,614
614013.0,,2000 FC,750FC,,,,,,,,614
614014.0,,2000 FC,600FC,,,,,,,,614
614015.0,,3000 FC,900FC,,,,,,,,614
614016.0,,2000 FC,750FC,,,,,,,,614
614017.0,,1500 FC,450FC,,,,,,,,614
614018.0,,1500 FC,,,Veuve,,,,,,614
614019.0,,2000 FC,600FC,,,,,,,,614
614020.0,,2500 FC,750FC,,,,,,,,614
614021.0,,3000 FC,900FC,,,,,,,,614
614022.0,,2500 FC,750FC,,,,,,,,614
614023.0,,3000 FC,750FC,,,,,,,,614
614024.0,,1500 FC,450FC,,,,,,,,614
614025.0,,3000 FC,900FC,,,,,,,,614
614026.0,,3000 FC,,,Troisieme age,,,,,,614
614027.0,,2500 FC,750FC,,,,,,,,614
614028.0,,2000 FC,750FC,,,,,,,,614
614029.0,,2000 FC,750FC,,,,,,,,614
614030.0,,2500 FC,750FC,,,,,,,,614
614031.0,,1500 FC,450FC,,,,,,,,614
614032.0,,3000 FC,900FC,,,,,,,,614
614033.0,,2500 FC,750FC,,,,,,,,614
614034.0,,1500 FC,450FC,,,,,,,,614
614035.0,,3000 FC,900FC,,,,,,,,614
614036.0,,11000 FC,2000FC,,,,,,,,614
614037.0,,1500 FC,450FC,,,,,,,,614
614038.0,,1500 FC,450FC,,,,,,,,614
614039.0,,2500 FC,750FC,,,,,,,,614
614040.0,,Payé,,14 septembre 2018,,,,,,,614
614041.0,,2500 FC,750FC,,,,,,,,614
614042.0,,6600 FC,2000FC,,,,,,,,614
614043.0,,3000 FC,900FC,,,,,,,,614
614044.0,,2500 FC,750FC,,,,,,,,614
614045.0,,2000 FC,750FC,,,,,,,,614
614046.0,,2500 FC,750FC,,,,,,,,614
614047.0,,2000 FC,600FC,,,,,,,,614
614048.0,,2500 FC,750FC,,,,,,,,614
614049.0,,2000 FC,,,Troisieme age,,,,,,614
614050.0,,1500 FC,,,Troisieme age,,,,,,614
614051.0,,1500 FC,750FC,,,,,,,,614
614052.0,,3000 FC,900FC,,,,,,,,614
614053.0,,2000 FC,750FC,,,,,,,,614
614054.0,,2500 FC,750FC,,,,,,,,614
614055.0,,3000 FC,900FC,,,,,,,,614
614056.0,,3000 FC,750FC,,,,,,,,614
614057.0,,13200 FC,2000FC,,,,,,,,614
614058.0,,3000 FC,750FC,,,,,,,,614
614059.0,,1500 FC,450FC,,,,,,,,614
614060.0,,2000 FC,750FC,,,,,,,,614
614061.0,,2500 FC,750FC,,,,,,,,614
614062.0,,3000 FC,750FC,,,,,,,,614
614063.0,,3000 FC,900FC,,,,,,,,614
614064.0,,3000 FC,900FC,,,,,,,,614
614065.0,,2000 FC,750FC,,,,,,,,614
614066.0,,1500 FC,750FC,,,,,,,,614
614067.0,,2500 FC,750FC,,,,,,,,614
614068.0,,2500 FC,750FC,,,,,,,,614
614069.0,,2000 FC,600FC,,,,,,,,614
614070.0,,2000 FC,600FC,,,,,,,,614
614071.0,,2000 FC,750FC,,,,,,,,614
614072.0,,2500 FC,750FC,,,,,,,,614
614073.0,,3000 FC,750FC,,,,,,,,614
614074.0,,2500 FC,750FC,,,,,,,,614
614075.0,,1500 FC,450FC,,,,,,,,614
614076.0,,2000 FC,750FC,,,,,,,,614
614077.0,,1500 FC,450FC,,,,,,,,614
614078.0,,2500 FC,750FC,,,,,,,,614
614079.0,,1500 FC,450FC,,,,,,,,614
614080.0,,3000 FC,750FC,,,,,,,,614
614081.0,,3000 FC,900FC,,,,,,,,614
614082.0,,2000 FC,600FC,,,,,,,,614
614083.0,,2500 FC,750FC,,,,,,,,614
614084.0,,1500 FC,,,Veuve,,,,,,614
614085.0,,3000 FC,900FC,,,,,,,,614
614086.0,,2500 FC,750FC,,,,,,,,614
614087.0,,2500 FC,750FC,,,,,,,,614
614088.0,,2500 FC,750FC,,,,,,,,614
614089.0,,2500 FC,750FC,,,,,,,,614
614090.0,,2500 FC,750FC,,,,,,,,614
614091.0,,2000 FC,750FC,,,,,,,,614
614092.0,,1500 FC,450FC,,,,,,,,614
614093.0,,3000 FC,900FC,,,,,,,,614
614094.0,,1500 FC,450FC,,,,,,,,614
614095.0,,2000 FC,750FC,,,,,,,,614
614096.0,,3000 FC,900FC,,,,,,,,614
614097.0,,2500 FC,750FC,,,,,,,,614
614098.0,,2000 FC,600FC,,,,,,,,614
614099.0,,3000 FC,900FC,,,,,,,,614
614100.0,,3000 FC,750FC,,,,,,,,614
614101.0,,2500 FC,750FC,,,,,,,,614
614102.0,,3000 FC,900FC,,,,,,,,614
614103.0,,2500 FC,750FC,,,,,,,,614
614104.0,,2000 FC,600FC,,,,,,,,614
614105.0,,2000 FC,750FC,,,,,,,,614
614106.0,,3000 FC,900FC,,,,,,,,614
614107.0,,1500 FC,450FC,,,,,,,,614
614108.0,,3000 FC,900FC,,,,,,,,614
614109.0,,1500 FC,750FC,,,,,,,,614
614110.0,,2000 FC,600FC,,,,,,,,614
614111.0,,2000 FC,,,Veuve,,,,,,614
614112.0,,1500 FC,750FC,,,,,,,,614
614113.0,,1500 FC,450FC,,,,,,,,614
614114.0,,1500 FC,450FC,,,,,,,,614
614115.0,,2000 FC,600FC,,,,,,,,614
614116.0,,2000 FC,750FC,,,,,,,,614
614117.0,,1500 FC,450FC,,,,,,,,614
614118.0,,1500 FC,750FC,,,,,,,,614
614119.0,,2000 FC,600FC,,,,,,,,614
614120.0,,2500 FC,750FC,,,,,,,,614
614121.0,,3000 FC,900FC,,,,,,,,614
614122.0,,1500 FC,450FC,,,,,,,,614
614123.0,,2500 FC,750FC,,,,,,,,614
614124.0,,1500 FC,450FC,,,,,,,,614
614125.0,,2000 FC,750FC,,,,,,,,614
614126.0,,2500 FC,750FC,,,,,,,,614
614127.0,,1500 FC,450FC,,,,,,,,614
614128.0,,1500 FC,750FC,,,,,,,,614
614129.0,,1500 FC,750FC,,,,,,,,614
614130.0,,2000 FC,600FC,,,,,,,,614
614131.0,,2000 FC,600FC,,,,,,,,614
614132.0,,3000 FC,750FC,,,,,,,,614
614133.0,,2000 FC,750FC,,,,,,,,614
614134.0,,2500 FC,750FC,,,,,,,,614
614135.0,,3000 FC,750FC,,,,,,,,614
614136.0,,2500 FC,750FC,,,,,,,,614
614137.0,,2000 FC,750FC,,,,,,,,614
614138.0,,3000 FC,900FC,,,,,,,,614
614139.0,,2500 FC,750FC,,,,,,,,614
614140.0,,1500 FC,750FC,,,,,,,,614
614141.0,,1500 FC,450FC,,,,,,,,614
614142.0,,2000 FC,600FC,,,,,,,,614
614143.0,,2500 FC,750FC,,,,,,,,614
614144.0,,3000 FC,900FC,,,,,,,,614
614145.0,,2500 FC,750FC,,,,,,,,614
614146.0,,3000 FC,750FC,,,,,,,,614
614147.0,,1500 FC,750FC,,,,,,,,614
614148.0,,3000 FC,750FC,,,,,,,,614
574001.0,,2000 FC,600FC,,,,,,,,574
574002.0,,2500 FC,750FC,,,,,,,,574
574003.0,,Payé,,27 juin 2018,,,,,,,574
574004.0,,2500 FC,750FC,,,,,,,,574
574005.0,,3000 FC,750FC,,,,,,,,574
574006.0,,2500 FC,750FC,,,,,,,,574
574007.0,,3000 FC,750FC,,,,,,,,574
574008.0,,1500 FC,750FC,,,,,,,,574
574009.0,,3000 FC,750FC,,,,,,,,574
574010.0,,2000 FC,750FC,,,,,,,,574
574011.0,,Voir le tract,2000FC,,,,,,,,574
574012.0,,3000 FC,900FC,,,,,,,,574
574013.0,,3000 FC,900FC,,,,,,,,574
574014.0,,2000 FC,600FC,,,,,,,,574
574015.0,,1500 FC,450FC,,,,,,,,574
574016.0,,11000 FC,2000FC,,,,,,,,574
574017.0,,2000 FC,750FC,,,,,,,,574
574018.0,,1500 FC,750FC,,,,,,,,574
574019.0,,2000 FC,750FC,,,,,,,,574
574020.0,,2000 FC,600FC,,,,,,,,574
574021.0,,1500 FC,750FC,,,,,,,,574
574022.0,,1500 FC,450FC,,,,,,,,574
574023.0,,1500 FC,750FC,,,,,,,,574
574024.0,,2000 FC,750FC,,,,,,,,574
574025.0,,Payé,,27 juin 2018,,,,,,,574
574026.0,,1500 FC,750FC,,,,,,,,574
574027.0,,2000 FC,750FC,,,,,,,,574
574028.0,,2000 FC,750FC,,,,,,,,574
574029.0,,2500 FC,750FC,,,,,,,,574
574030.0,,3000 FC,,,Veuve,,,,,,574
574031.0,,1500 FC,450FC,,,,,,,,574
574032.0,,3000 FC,900FC,,,,,,,,574
574033.0,,2000 FC,750FC,,,,,,,,574
574034.0,,2500 FC,750FC,,,,,,,,574
574035.0,,1500 FC,450FC,,,,,,,,574
574036.0,,Voir le tract,2000FC,,,,,,,,574
574037.0,,2500 FC,750FC,,,,,,,,574
574038.0,,8800 FC,2000FC,,,,,,,,574
574039.0,,2000 FC,600FC,,,,,,,,574
574040.0,,1500 FC,,,Handicape,,,,,,574
574041.0,,2500 FC,750FC,,,,,,,,574
574042.0,,2500 FC,750FC,,,,,,,,574
574043.0,,2000 FC,750FC,,,,,,,,574
574044.0,,6600 FC,2000FC,,,,,,,,574
574045.0,,3000 FC,750FC,,,,,,,,574
574046.0,,2000 FC,600FC,,,,,,,,574
574047.0,,2500 FC,750FC,,,,,,,,574
574048.0,,1500 FC,450FC,,,,,,,,574
574049.0,,2500 FC,750FC,,,,,,,,574
574050.0,,1500 FC,750FC,,,,,,,,574
574051.0,,2000 FC,750FC,,,,,,,,574
574052.0,,2500 FC,750FC,,,,,,,,574
574053.0,,3000 FC,750FC,,,,,,,,574
574054.0,,2000 FC,750FC,,,,,,,,574
574055.0,,2000 FC,,,Troisieme age,,,,,,574
574056.0,,1500 FC,750FC,,,,,,,,574
574057.0,,3000 FC,900FC,,,,,,,,574
574058.0,,2500 FC,750FC,,,,,,,,574
574059.0,,3000 FC,,,Troisieme age,,,,,,574
574060.0,,1500 FC,750FC,,,,,,,,574
574061.0,,Payé,,28 juin 2018,,,,,,,574
574062.0,,1500 FC,750FC,,,,,,,,574
574063.0,"Jul 3, 2018",1500 FC,750FC,,,,,,,,574
574064.0,,11000 FC,2000FC,,,,,,,,574
574065.0,"Jul 3, 2018",2500 FC,750FC,,,,,,,,574
574066.0,,2500 FC,750FC,,,,,,,,574
574067.0,,2500 FC,,,Handicape,,,,,,574
574068.0,,Payé,,28 juin 2018,,,,,,,574
574069.0,,2000 FC,750FC,,,,,,,,574
574070.0,,2500 FC,750FC,,,,,,,,574
574071.0,,1500 FC,750FC,,,,,,,,574
574072.0,,1500 FC,750FC,,,,,,,,574
574073.0,,2000 FC,600FC,,,,,,,,574
574074.0,,2500 FC,750FC,,,,,,,,574
574076.0,,1500 FC,450FC,,,,,,,,574
574077.0,,2000 FC,600FC,,,,,,,,574
574078.0,,2500 FC,750FC,,,,,,,,574
574079.0,,3000 FC,900FC,,,,,,,,574
574080.0,"Jul 2, 2018",2500 FC,750FC,,,,,,,,574
574081.0,,2500 FC,750FC,,,,,,,,574
574082.0,,2000 FC,750FC,,,,,,,,574
574083.0,,Payé,,29 juin 2018,,,,,,,574
574084.0,,2000 FC,750FC,,,,,,,,574
574085.0,,2500 FC,750FC,,,,,,,,574
574086.0,,Payé,,29 juin 2018,,,,,,,574
574087.0,,3000 FC,750FC,,,,,,,,574
574088.0,,1500 FC,750FC,,,,,,,,574
574089.0,,3000 FC,900FC,,,,,,,,574
574090.0,,3000 FC,750FC,,,,,,,,574
574091.0,,Payé,,29 juin 2018,,,,,,,574
574092.0,,2000 FC,600FC,,,,,,,,574
574093.0,,1500 FC,750FC,,,,,,,,574
574094.0,,1500 FC,750FC,,,,,,,,574
574095.0,,1500 FC,450FC,,,,,,,,574
574096.0,,3000 FC,900FC,,,,,,,,574
574097.0,,Payé,,29 juin 2018,,,,,,,574
574098.0,,3000 FC,900FC,,,,,,,,574
574099.0,,3000 FC,750FC,,,,,,,,574
574100.0,,3000 FC,750FC,,,,,,,,574
574101.0,,11000 FC,2000FC,,,,,,,,574
574102.0,,11000 FC,2000FC,,,,,,,,574
574103.0,,11000 FC,2000FC,,,,,,,,574
574104.0,,3000 FC,750FC,,,,,,,,574
574105.0,,1500 FC,450FC,,,,,,,,574
574106.0,,1500 FC,750FC,,,,,,,,574
574107.0,,2000 FC,,,Troisieme age,,,,,,574
574108.0,,3000 FC,900FC,,,,,,,,574
574109.0,,2000 FC,750FC,,,,,,,,574
574110.0,,6600 FC,,,Veuve,,,,,,574
574111.0,,2000 FC,600FC,,,,,,,,574
574112.0,,3000 FC,750FC,,,,,,,,574
574113.0,,8800 FC,,29 juin 2018,,,,,,,574
574114.0,,11000 FC,2000FC,,,,,,,,574
574115.0,,Payé,,29 juin 2018,,,,,,,574
574116.0,,11000 FC,2000FC,,,,,,,,574
574117.0,,1500 FC,750FC,,,,,,,,574
574118.0,,2000 FC,750FC,,,,,,,,574
574119.0,,3000 FC,,,Veuve,,,,,,574
574120.0,,2500 FC,750FC,,,,,,,,574
574121.0,,Voir le tract,2000FC,,,,,,,,574
574122.0,,Voir le tract,2000FC,,,,,,,,574
574123.0,,2000 FC,750FC,,,,,,,,574
574124.0,,Voir le tract,2000FC,,,,,,,,574
574125.0,,Voir le tract,2000FC,,,,,,,,574
574126.0,,Voir le tract,2000FC,,,,,,,,574
574127.0,,2000 FC,600FC,,,,,,,,574
574128.0,,2500 FC,750FC,,,,,,,,574
574129.0,,3000 FC,,,Veuve,,,,,,574
574130.0,,2000 FC,750FC,,,,,,,,574
574131.0,,2500 FC,750FC,,,,,,,,574
574132.0,,2000 FC,750FC,,,,,,,,574
574133.0,,2000 FC,600FC,,,,,,,,574
574134.0,,2500 FC,750FC,,,,,,,,574
574135.0,,1500 FC,450FC,,,,,,,,574
574136.0,,Voir le tract,2000FC,,,,,,,,574
574137.0,,1500 FC,450FC,,,,,,,,574
574138.0,,1500 FC,750FC,,,,,,,,574
574139.0,,2000 FC,600FC,,,,,,,,574
574140.0,,3000 FC,900FC,,,,,,,,574
574141.0,,2000 FC,600FC,,,,,,,,574
574142.0,,1500 FC,750FC,,,,,,,,574
574143.0,,Voir le tract,2000FC,,,,,,,,574
574144.0,,2000 FC,600FC,,,,,,,,574
574145.0,,2500 FC,750FC,,,,,,,,574
574146.0,,1500 FC,750FC,,,,,,,,574
574147.0,,Voir le tract,2000FC,,,,,,,,574
574148.0,,2500 FC,750FC,,,,,,,,574
574149.0,,Voir le tract,2000FC,,,,,,,,574
574150.0,,3000 FC,750FC,,,,,,,,574
574151.0,,2500 FC,750FC,,,,,,,,574
574152.0,,2500 FC,750FC,,,,,,,,574
574153.0,,2500 FC,750FC,,,,,,,,574
574154.0,,2500 FC,750FC,,,,,,,,574
574155.0,,3000 FC,750FC,,,,,,,,574
574156.0,,2500 FC,750FC,,,,,,,,574
574157.0,,3000 FC,750FC,,,,,,,,574
574158.0,,Voir le tract,2000FC,,,,,,,,574
574159.0,,3000 FC,900FC,,,,,,,,574
574160.0,,2000 FC,750FC,,,,,,,,574
574161.0,,2000 FC,600FC,,,,,,,,574
549001.0,,2500 FC,750FC,,,,,,,,549
549002.0,,2500 FC,750FC,,,,,,,,549
549003.0,,2000 FC,750FC,,,,,,,,549
549004.0,,2500 FC,750FC,,,,,,,,549
549005.0,,1500 FC,450FC,,,,,,,,549
549006.0,,2000 FC,600FC,,,,,,,,549
549007.0,,3000 FC,,,Troisieme age,,,,,,549
549008.0,,1500 FC,450FC,,,,,,,,549
549009.0,,3000 FC,,,Troisieme age,,,,,,549
549010.0,,3000 FC,750FC,,,,,,,,549
549011.0,,1500 FC,,,Troisieme age,,,,,,549
549012.0,,2000 FC,,,Troisieme age,,,,,,549
549013.0,,3000 FC,900FC,,,,,,,,549
549014.0,,3000 FC,750FC,,,,,,,,549
549015.0,,1500 FC,750FC,,,,,,,,549
549016.0,,1500 FC,750FC,,,,,,,,549
549017.0,,2500 FC,750FC,,,,,,,,549
549018.0,,1500 FC,450FC,,,,,,,,549
549019.0,,2500 FC,750FC,,,,,,,,549
549020.0,,3000 FC,,,Veuve,,,,,,549
549021.0,,3000 FC,750FC,,,,,,,,549
549022.0,,2500 FC,750FC,,,,,,,,549
549023.0,,2500 FC,750FC,,,,,,,,549
549024.0,,2500 FC,750FC,,,,,,,,549
549026.0,,2000 FC,750FC,,,,,,,,549
549027.0,,2000 FC,,,Veuve,,,,,,549
549028.0,,2000 FC,,,Veuve,,,,,,549
549029.0,,1500 FC,750FC,,,,,,,,549
549030.0,,2000 FC,750FC,,,,,,,,549
549031.0,,2500 FC,750FC,,,,,,,,549
549032.0,,2500 FC,,,Troisieme age,,,,,,549
549033.0,,2500 FC,750FC,,,,,,,,549
549034.0,,3000 FC,,,Troisieme age,,,,,,549
549035.0,,3000 FC,,,Troisieme age,,,,,,549
549036.0,,1500 FC,750FC,,,,,,,,549
549037.0,,3000 FC,750FC,,,,,,,,549
549038.0,,3000 FC,,,Troisieme age,,,,,,549
549039.0,,2000 FC,750FC,,,,,,,,549
549040.0,,1500 FC,750FC,,,,,,,,549
549041.0,,2000 FC,,,Pensionner Etat,,,,,,549
549042.0,,2000 FC,750FC,,,,,,,,549
549043.0,,2000 FC,750FC,,,,,,,,549
549044.0,,2500 FC,,,Veuve,,,,,,549
549045.0,,1500 FC,,,Pensionner Etat,,,,,,549
549046.0,,3000 FC,750FC,,,,,,,,549
549047.0,,1500 FC,450FC,,,,,,,,549
549048.0,,2000 FC,600FC,,,,,,,,549
549049.0,,1500 FC,750FC,,,,,,,,549
549050.0,,2500 FC,750FC,,,,,,,,549
549051.0,,2500 FC,750FC,,,,,,,,549
549052.0,,3000 FC,750FC,,,,,,,,549
549053.0,,2500 FC,750FC,,,,,,,,549
549054.0,,1500 FC,,,Troisieme age,,,,,,549
549055.0,,2500 FC,750FC,,,,,,,,549
549056.0,,1500 FC,750FC,,,,,,,,549
549057.0,,3000 FC,,,Troisieme age,,,,,,549
549058.0,,1500 FC,750FC,,,,,,,,549
549059.0,,1500 FC,450FC,,,,,,,,549
549060.0,,3000 FC,,,Troisieme age,,,,,,549
549061.0,,2000 FC,,,Troisieme age,,,,,,549
549062.0,,2500 FC,750FC,,,,,,,,549
549063.0,,1500 FC,750FC,,,,,,,,549
549064.0,,Payé,,19 juillet 2018,,,,,,,549
549065.0,,2500 FC,750FC,,,,,,,,549
549066.0,,2000 FC,750FC,,,,,,,,549
549067.0,,2000 FC,600FC,,,,,,,,549
549068.0,,2500 FC,750FC,,,,,,,,549
549069.0,,2500 FC,750FC,,,,,,,,549
549070.0,,2000 FC,750FC,,,,,,,,549
549071.0,,2000 FC,750FC,,,,,,,,549
549072.0,,1500 FC,750FC,,,,,,,,549
549073.0,,3000 FC,750FC,,,,,,,,549
549074.0,,1500 FC,750FC,,,,,,,,549
549075.0,,2000 FC,600FC,,,,,,,,549
549076.0,,2000 FC,,,Veuve,,,,,,549
549077.0,,1500 FC,750FC,,,,,,,,549
549078.0,,1500 FC,450FC,,,,,,,,549
549079.0,,2500 FC,750FC,,,,,,,,549
549080.0,,2000 FC,750FC,,,,,,,,549
549081.0,,3000 FC,900FC,,,,,,,,549
549082.0,,2000 FC,750FC,,,,,,,,549
549083.0,,2000 FC,600FC,,,,,,,,549
549084.0,,3000 FC,750FC,,,,,,,,549
549085.0,,2500 FC,,,Veuve,,,,,,549
549086.0,,3000 FC,900FC,,,,,,,,549
549087.0,,2500 FC,750FC,,,,,,,,549
549088.0,,2500 FC,750FC,,,,,,,,549
549089.0,,3000 FC,750FC,,,,,,,,549
549090.0,,2000 FC,600FC,,,,,,,,549
549091.0,,2000 FC,600FC,,,,,,,,549
549092.0,,3000 FC,900FC,,,,,,,,549
549093.0,,1500 FC,750FC,,,,,,,,549
549094.0,,2500 FC,750FC,,,,,,,,549
549095.0,,2000 FC,600FC,,,,,,,,549
549096.0,,2500 FC,,,Troisieme age,,,,,,549
549097.0,,2000 FC,750FC,,,,,,,,549
549098.0,,3000 FC,750FC,,,,,,,,549
549099.0,,1500 FC,450FC,,,,,,,,549
549100.0,,3000 FC,900FC,,,,,,,,549
549101.0,,1500 FC,,,Troisieme age,,,,,,549
549102.0,,1500 FC,750FC,,,,,,,,549
549103.0,,1500 FC,,,Troisieme age,,,,,,549
549104.0,,2000 FC,750FC,,,,,,,,549
549105.0,,1500 FC,,,Pensionner Etat,,,,,,549
549106.0,,3000 FC,,,Troisieme age,,,,,,549
549107.0,,2000 FC,,,Troisieme age,,,,,,549
549108.0,,3000 FC,900FC,,,,,,,,549
549109.0,,1500 FC,750FC,,,,,,,,549
549110.0,,2000 FC,750FC,,,,,,,,549
549111.0,,3000 FC,750FC,,,,,,,,549
549112.0,,2500 FC,,,Troisieme age,,,,,,549
564001.0,,2000 FC,750FC,,,,,,,,564
564002.0,,3000 FC,,,Troisieme age,,,,,,564
564003.0,,2500 FC,750FC,,,,,,,,564
564004.0,,2500 FC,750FC,,,,,,,,564
564005.0,,1500 FC,,,Troisieme age,,,,,,564
564006.0,,2500 FC,750FC,,,,,,,,564
564007.0,,2000 FC,750FC,,,,,,,,564
564008.0,,3000 FC,900FC,,,,,,,,564
564009.0,,3000 FC,750FC,,,,,,,,564
564010.0,,3000 FC,900FC,,,,,,,,564
564011.0,,1500 FC,,,Troisieme age,,,,,,564
564012.0,,2500 FC,,,Troisieme age,,,,,,564
564013.0,,2000 FC,750FC,,,,,,,,564
564014.0,,2000 FC,750FC,,,,,,,,564
564015.0,,1500 FC,750FC,,,,,,,,564
564016.0,,1500 FC,750FC,,,,,,,,564
564017.0,,1500 FC,450FC,,,,,,,,564
564018.0,,1500 FC,750FC,,,,,,,,564
564019.0,,1500 FC,750FC,,,,,,,,564
564020.0,,2000 FC,750FC,,,,,,,,564
564021.0,,2000 FC,750FC,,,,,,,,564
564022.0,,3000 FC,750FC,,,,,,,,564
564023.0,,2500 FC,750FC,,,,,,,,564
564024.0,,1500 FC,,,Veuve,,,,,,564
564025.0,,3000 FC,750FC,,,,,,,,564
564026.0,,1500 FC,750FC,,,,,,,,564
564027.0,,2000 FC,,,Troisieme age,,,,,,564
564028.0,,2500 FC,750FC,,,,,,,,564
564029.0,,2500 FC,750FC,,,,,,,,564
564030.0,,3000 FC,750FC,,,,,,,,564
564031.0,,2000 FC,600FC,,,,,,,,564
564032.0,,2000 FC,600FC,,,,,,,,564
564033.0,,2500 FC,750FC,,,,,,,,564
564034.0,,2500 FC,750FC,,,,,,,,564
564035.0,,1500 FC,450FC,,,,,,,,564
564036.0,,1500 FC,,,Troisieme age,,,,,,564
564037.0,,2000 FC,600FC,,,,,,,,564
564038.0,,2000 FC,600FC,,,,,,,,564
564039.0,,2500 FC,750FC,,,,,,,,564
564040.0,,2500 FC,,,Troisieme age,,,,,,564
564041.0,,3000 FC,750FC,,,,,,,,564
564042.0,,2500 FC,750FC,,,,,,,,564
564043.0,,2000 FC,600FC,,,,,,,,564
564045.0,,3000 FC,900FC,,,,,,,,564
564046.0,,2000 FC,750FC,,,,,,,,564
564047.0,,1500 FC,750FC,,,,,,,,564
564048.0,,2000 FC,600FC,,,,,,,,564
564049.0,,1500 FC,450FC,,,,,,,,564
564050.0,,3000 FC,750FC,,,,,,,,564
564051.0,,3000 FC,,,Veuve,,,,,,564
564052.0,,2500 FC,,,Pensionner Etat,,,,,,564
564053.0,,1500 FC,750FC,,,,,,,,564
564054.0,,3000 FC,750FC,,,,,,,,564
564055.0,,1500 FC,450FC,,,,,,,,564
564056.0,,3000 FC,900FC,,,,,,,,564
564057.0,,2000 FC,600FC,,,,,,,,564
564058.0,,2500 FC,750FC,,,,,,,,564
564059.0,,2000 FC,750FC,,,,,,,,564
564060.0,,3000 FC,750FC,,,,,,,,564
564061.0,,3000 FC,,,Veuve,,,,,,564
564062.0,,2500 FC,,,Veuve,,,,,,564
564063.0,,2500 FC,750FC,,,,,,,,564
564064.0,,2000 FC,750FC,,,,,,,,564
564065.0,,2000 FC,600FC,,,,,,,,564
564066.0,,2500 FC,750FC,,,,,,,,564
564067.0,,2000 FC,,,Veuve,,,,,,564
564068.0,,2500 FC,750FC,,,,,,,,564
564069.0,,2500 FC,750FC,,,,,,,,564
564070.0,,1500 FC,750FC,,,,,,,,564
564071.0,,2000 FC,,,Veuve,,,,,,564
564072.0,,1500 FC,450FC,,,,,,,,564
564073.0,,3000 FC,750FC,,,,,,,,564
564074.0,,1500 FC,750FC,,,,,,,,564
564075.0,,1500 FC,450FC,,,,,,,,564
564076.0,,3000 FC,900FC,,,,,,,,564
564077.0,,3000 FC,750FC,,,,,,,,564
564078.0,,2500 FC,750FC,,,,,,,,564
564079.0,,3000 FC,900FC,,,,,,,,564
564080.0,,3000 FC,,,Pensionner Etat,,,,,,564
564081.0,,2000 FC,,,Troisieme age,,,,,,564
564082.0,,,,,Couvent,,,,,,564
612001.0,,2000 FC,750FC,,,,,,,,612
612002.0,,1500 FC,,,Veuve,,,,,,612
612003.0,,3000 FC,750FC,,,,,,,,612
612004.0,,11000 FC,2000FC,,,,,,,,612
612005.0,,2500 FC,750FC,,,,,,,,612
612006.0,,11000 FC,2000FC,,,,,,,,612
612007.0,,1500 FC,750FC,,,,,,,,612
612008.0,,8800 FC,2000FC,,,,,,,,612
612009.0,,2000 FC,750FC,,,,,,,,612
612010.0,,2500 FC,750FC,,,,,,,,612
612011.0,,3000 FC,900FC,,,,,,,,612
612012.0,,2000 FC,,,Troisieme age,,,,,,612
612013.0,,2500 FC,750FC,,,,,,,,612
612014.0,,8800 FC,2000FC,,,,,,,,612
612015.0,,2500 FC,750FC,,,,,,,,612
612016.0,,1500 FC,450FC,,,,,,,,612
612017.0,,6600 FC,2000FC,,,,,,,,612
612018.0,,3000 FC,900FC,,,,,,,,612
612019.0,,3000 FC,900FC,,,,,,,,612
612020.0,,1500 FC,450FC,,,,,,,,612
612021.0,,2500 FC,750FC,,,,,,,,612
612022.0,,1500 FC,750FC,,,,,,,,612
612023.0,,1500 FC,750FC,,,,,,,,612
612024.0,,2000 FC,600FC,,,,,,,,612
612025.0,,3000 FC,900FC,,,,,,,,612
612026.0,,1500 FC,450FC,,,,,,,,612
612027.0,,1500 FC,750FC,,,,,,,,612
612028.0,,3000 FC,750FC,,,,,,,,612
612029.0,,3000 FC,900FC,,,,,,,,612
612030.0,,2500 FC,750FC,,,,,,,,612
612031.0,,2500 FC,750FC,,,,,,,,612
612032.0,,3000 FC,900FC,,,,,,,,612
612033.0,,2500 FC,750FC,,,,,,,,612
612034.0,,1500 FC,750FC,,,,,,,,612
612035.0,,3000 FC,750FC,,,,,,,,612
612036.0,,2500 FC,,,Troisieme age,,,,,,612
612037.0,,3000 FC,750FC,,,,,,,,612
612038.0,,1500 FC,750FC,,,,,,,,612
612039.0,,2500 FC,750FC,,,,,,,,612
612040.0,,2000 FC,750FC,,,,,,,,612
612041.0,,1500 FC,,,Veuve,,,,,,612
612042.0,,3000 FC,750FC,,,,,,,,612
612043.0,,1500 FC,450FC,,,,,,,,612
612044.0,,2500 FC,750FC,,,,,,,,612
612045.0,,3000 FC,750FC,,,,,,,,612
612046.0,,2000 FC,600FC,,,,,,,,612
612047.0,,3000 FC,,,Veuve,,,,,,612
612048.0,,8800 FC,2000FC,,,,,,,,612
612049.0,,1500 FC,750FC,,,,,,,,612
612050.0,,2500 FC,,,Troisieme age,,,,,,612
612051.0,,11000 FC,2000FC,,,,,,,,612
612052.0,,3000 FC,900FC,,,,,,,,612
612053.0,,8800 FC,2000FC,,,,,,,,612
612054.0,,2500 FC,750FC,,,,,,,,612
612055.0,,1500 FC,450FC,,,,,,,,612
612056.0,,3000 FC,900FC,,,,,,,,612
612057.0,,13200 FC,2000FC,,,,,,,,612
612058.0,,2500 FC,750FC,,,,,,,,612
